-- Logs begin at Wed 2020-04-01 11:07:14 UTC, end at Wed 2020-04-01 12:53:13 UTC. --
Apr 01 11:50:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 11:50:38 ubuntu dstat.sh[2685]: [286B blob data]
Apr 01 11:50:38 ubuntu dstat.sh[2685]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 11:51:52 ubuntu dstat.sh[2685]: 01-04 11:51:52|  2   2  41  53   3| 638M  309M 94.2M 2810M|6086B 2160B|   0   776k|   0  43.0 | 605  1014 |1.99 1.63 1.42|  0 1.0   0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2793   13k 451B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 11:51:53 ubuntu dstat.sh[2685]: 01-04 11:51:53|  8   9  44  38   1| 639M  308M 94.4M 2811M|3755B 1944B|   0  1192k|   0  85.0 | 908  1638 |1.99 1.63 1.42|  0 1.0   0|   0     0 |mysqld               1964  12%   0    0 |python2              2793   13k 462B0.5%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 11:51:54 ubuntu dstat.sh[2685]: 01-04 11:51:54|  3   1  45  51   1| 639M  308M 94.5M 2811M|3831B 1944B|   0   932k|   0  65.0 | 587   969 |1.99 1.63 1.42|  0 1.0   0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2793   13k 463B0.5%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 11:51:55 ubuntu dstat.sh[2685]: 01-04 11:51:55|  5   4  46  46   0| 639M  307M 94.7M 2811M|5891B 2160B|   0  1140k|   0  86.0 | 787  1402 |1.99 1.63 1.42|  0 1.0   0|   0     0 |mysqld               1964 5.0%   0    0 |python2              2793   13k 450B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 11:51:56 ubuntu dstat.sh[2685]: 01-04 11:51:56|  7   4  39  50   1| 639M  307M 94.9M 2811M|5868B 1944B|   0   944k|   0  70.0 | 752  1291 |1.99 1.63 1.42|1.0 1.0 2.0|   0     0 |mysqld               1964 5.5%   0    0 |python2              2793   13k 453B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 11:51:57 ubuntu dstat.sh[2685]: 01-04 11:51:57| 14  12  34  40   2| 639M  307M 95.0M 2811M|5468B 2160B|   0   716k|   0  51.0 | 702  1144 |1.99 1.63 1.42|1.0 1.0   0|   0     0 |mysqld               1964  23%   0    0 |python2              2793   13k 474B0.5%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 11:51:58 ubuntu dstat.sh[2685]: 01-04 11:51:58| 10   5  39  45   2| 639M  306M 95.1M 2811M|4824B 2160B|   0  1100k|   0  66.0 | 732  1881 |1.99 1.63 1.42|2.0   0   0|   0     0 |mysqld               1964 7.5%   0    0 |python2              2793   13k 466B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 11:51:59 ubuntu dstat.sh[2685]: 01-04 11:51:59| 12   9  41  37   0| 640M  306M 95.2M 2811M|4528B 1944B|   0  1088k|   0  73.0 | 750  1180 |1.99 1.64 1.43|  0 1.0   0|   0     0 |mysqld               1964  16%   0    0 |python2              2793   13k 457B  0%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:00 ubuntu dstat.sh[2685]: 01-04 11:52:00| 12  11  37  39   1| 640M  306M 95.4M 2811M|5233B 2160B|   0   932k|   0  75.0 | 784  1144 |1.99 1.64 1.43|  0 1.0   0|   0     0 |mysqld               1964  21%   0    0 |python2              2793   13k 460B0.5%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:01 ubuntu dstat.sh[2685]: 01-04 11:52:01|  8   7  40  46   0| 640M  305M 95.6M 2811M|6013B 2160B|   0   812k|   0  67.0 | 674  1066 |1.99 1.64 1.43|  0 1.0   0|   0     0 |mysqld               1964  13%   0    0 |python2              2793   13k 472B  0%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:02 ubuntu dstat.sh[2685]: 01-04 11:52:02| 14  11  37  39   1| 640M  305M 95.7M 2811M|9930B 2160B|   0   772k|   0  55.0 | 669   979 |1.99 1.64 1.43|1.0 1.0   0|   0     0 |mysqld               1964  22%   0    0 |python2              2793   13k 453B  0%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:03 ubuntu dstat.sh[2685]: 01-04 11:52:03| 17  14  36  34   0| 640M  305M 95.8M 2811M|3468B 1944B|   0   760k|   0  51.0 | 619   958 |1.99 1.64 1.43|  0 1.0   0|   0     0 |mysqld               1964  27%   0    0 |python2              2793   13k 471B  0%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:04 ubuntu dstat.sh[2685]: 01-04 11:52:04|  5   5  44  45   2| 641M  304M 95.8M 2811M|4079B 2160B|   0   780k|   0  49.0 | 578  1070 |1.99 1.64 1.43|  0 1.0   0|   0     0 |mysqld               1964 5.5%   0    0 |python2              2793   13k 455B0.5%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:05 ubuntu dstat.sh[2685]: 01-04 11:52:05|  6   8  42  43   1| 641M  304M 95.9M 2811M|4446B 2160B|   0   716k|   0  48.0 | 542   980 |1.99 1.64 1.43|  0 1.0   0|   0     0 |mysqld               1964  12%   0    0 |python2              2793   13k 463B  0%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:06 ubuntu dstat.sh[2685]: 01-04 11:52:06| 16  17  17  51   0| 641M  304M 96.0M 2811M|5695B 1944B|   0   676k|   0  50.0 | 594  1151 |1.99 1.64 1.43|  0 1.0 2.0|   0     0 |mysqld               1964  30%   0    0 |python2              2793   13k 462B  0%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:07 ubuntu dstat.sh[2685]: 01-04 11:52:07|  5   2  41  52   2| 641M  304M 96.1M 2811M|4077B 2160B|   0   744k|   0  41.0 | 449  1145 |1.99 1.64 1.43|1.0 1.0   0|   0     0 |mysqld               1964 2.5%   0    0 |python2              2793   13k 477B  0%|mysqld       198M|   0     0 |  15    7    0    1    0
Apr 01 11:52:08 ubuntu dstat.sh[2685]: 01-04 11:52:08| 11   8  36  42   3| 641M  303M 96.3M 2811M|4988B 1944B|   0   952k|   0  65.0 | 604  1186 |1.99 1.64 1.43|1.0 1.0   0|   0     0 |mysqld               1964  15%   0    0 |python2              2793   13k 469B0.5%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:09 ubuntu dstat.sh[2685]: 01-04 11:52:09|  5   4  47  43   2| 641M  303M 96.4M 2811M|5211B 2160B|   0   988k|   0  67.0 | 528  1170 |1.91 1.63 1.43|  0 1.0   0|   0     0 |mysqld               1964 3.5%   0    0 |python2              2793   13k 471B  0%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:10 ubuntu dstat.sh[2685]: 01-04 11:52:10|  9   6  46  39   1| 641M  303M 96.5M 2811M|3762B 1944B|   0  1060k|   0  72.0 | 473  1199 |1.91 1.63 1.43|1.0 1.0   0|   0     0 |mysqld               1964  12%   0    0 |python2              2793   13k 464B  0%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:11 ubuntu dstat.sh[2685]: 01-04 11:52:11|  5   6  43  46   1| 641M  302M 96.5M 2811M|4543B 2160B|   0  1144k|   0  76.0 | 625  1491 |1.91 1.63 1.43|  0 1.0   0|   0     0 |mysqld               1964 7.0%   0    0 |python2              2793   13k 452B0.5%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:12 ubuntu dstat.sh[2685]: 01-04 11:52:12| 12   9  36  41   3| 642M  302M 96.7M 2811M|4361B 1944B|   0   976k|   0  77.0 | 715  1446 |1.91 1.63 1.43|1.0 1.0   0|   0     0 |mysqld               1964  18%   0    0 |python2              2793   13k 470B  0%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:13 ubuntu dstat.sh[2685]: 01-04 11:52:13| 13  11  34  39   3| 642M  302M 96.7M 2811M|8028B 2160B|   0  1040k|   0  83.0 | 810  1382 |1.91 1.63 1.43|2.0 1.0   0|   0     0 |mysqld               1964  22%   0    0 |python2              2793   13k 464B  0%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:14 ubuntu dstat.sh[2685]: 01-04 11:52:14|  6   4  43  45   2| 642M  302M 96.8M 2811M|4835B 2052B|   0  1024k|   0  72.0 | 647  1211 |2.00 1.66 1.44|1.0 1.0   0|   0     0 |mysqld               1964 5.5%   0    0 |python2              2793   13k 466B0.5%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:15 ubuntu dstat.sh[2685]: 01-04 11:52:15| 37  26  20  14   2| 642M  301M 96.9M 2812M|4176B 2052B|   0  1852k|   0  86.0 |1122  2290 |2.00 1.66 1.44|3.0   0   0|   0     0 |python2              1632  26% 197k 214k|python3.6            7850  258k 535k2.5%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:16 ubuntu dstat.sh[2685]: 01-04 11:52:16| 23  12  32  30   3| 643M  299M 97.0M 2812M|3391B 1944B|   0  1104k|   0  66.0 | 761  2956 |2.00 1.66 1.44|1.0 1.0 2.0|   0     0 |python2              1632  18% 135k 148k|python2              1632  135k 148k 18%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:17 ubuntu dstat.sh[2685]: 01-04 11:52:17| 10   5  44  39   3| 643M  299M 97.1M 2813M|3845B 1944B|   0  1296k|   0  73.0 | 970  2471 |2.00 1.66 1.44|1.0   0   0|   0     0 |keystone-manage      4084 8.5%  16k  11k|keystone-manage      4084   16k  11k8.5%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:18 ubuntu dstat.sh[2685]: 01-04 11:52:18| 14   3  45  35   3| 643M  299M 97.2M 2813M|3928B 2160B|   0  1156k|   0  63.0 | 973  2285 |2.00 1.66 1.44|3.0   0   0|   0     0 |keystone-manage      4084  13%  16k  11k|keystone-manage      4084   16k  11k 13%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:19 ubuntu dstat.sh[2685]: 01-04 11:52:19| 25  17  35  18   5| 643M  298M 97.2M 2813M|7752B 1944B|   0   716k|   0  39.0 |1073  2074 |1.92 1.65 1.44|2.0   0   0|   0     0 |python2              1632  22% 164k 179k|python3.6            7850  227k 465k2.5%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 11:52:20 ubuntu dstat.sh[2685]: 01-04 11:52:20| 17  13  43  25   2| 643M  297M 97.3M 2813M|4969B 2160B|   0   736k|   0  49.0 | 541   998 |1.92 1.65 1.44|  0 1.0   0|   0     0 |python2              1632  22% 164k 179k|python2              1632  164k 179k 22%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:21 ubuntu dstat.sh[2685]: 01-04 11:52:21| 15  13  43  29   1| 644M  297M 97.3M 2813M|3761B 1944B|   0   612k|   0  43.0 | 484   875 |1.92 1.65 1.44|  0 2.0   0|   0     0 |mysqld               1964  26%   0    0 |python2              2793   13k 460B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:22 ubuntu dstat.sh[2685]: 01-04 11:52:22| 11   8  44  38   1| 644M  297M 97.4M 2813M|6795B 2160B|   0  1140k|   0  83.0 | 665  1644 |1.92 1.65 1.44|  0 1.0   0|   0     0 |mysqld               1964  15%   0    0 |python2              2793   13k 464B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:23 ubuntu dstat.sh[2685]: 01-04 11:52:23|  9   7  34  51   0| 644M  297M 97.6M 2813M|5189B 1944B|   0   908k|   0  63.0 | 518  1189 |1.92 1.65 1.44|1.0 1.0   0|   0     0 |mysqld               1964  13%   0    0 |python2              2793   13k 459B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:24 ubuntu dstat.sh[2685]: 01-04 11:52:24| 12   8  36  43   1| 644M  296M 97.7M 2813M|3964B 2160B|   0  1128k|   0  81.0 | 666  1328 |1.92 1.65 1.44|  0 1.0   0|   0     0 |mysqld               1964  16%   0    0 |python2              2793   13k 461B0.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:25 ubuntu dstat.sh[2685]: 01-04 11:52:25| 11   9  34  44   2| 644M  296M 97.8M 2813M|7198B 2160B|   0  1112k|   0  83.0 | 890  1879 |1.92 1.65 1.44|1.0   0   0|   0     0 |mysqld               1964  15%   0    0 |python2              2793   13k 459B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:26 ubuntu dstat.sh[2685]: 01-04 11:52:26|  5   2  48  45   1| 645M  296M 97.9M 2814M|  10k 1986B|   0  1004k|   0  68.0 | 665  1469 |1.92 1.65 1.44|  0 1.0 2.0|   0     0 |keystone-manage      4084 3.0%3612B2667B|python2              2793   13k 465B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:27 ubuntu dstat.sh[2685]: 01-04 11:52:27| 11   9  34  44   2| 644M  295M 98.1M 2814M|8534B 1944B|   0  1156k|   0  93.0 | 790  1611 |1.92 1.65 1.44|1.0 1.0   0|   0     0 |mysqld               1964  16%   0    0 |python2              2793   13k 463B0.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:28 ubuntu dstat.sh[2685]: 01-04 11:52:28|  6  10  47  37   1| 645M  295M 98.2M 2814M|  15k 2160B|   0  1044k|   0  78.0 | 748  1648 |1.92 1.65 1.44|  0 1.0   0|   0     0 |mysqld               1964  11%   0    0 |python2              2793   13k 454B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:29 ubuntu dstat.sh[2685]: 01-04 11:52:29| 19  16  47  20   0| 645M  295M 98.4M 2814M|  22k 1944B|   0  1044k|   0  87.0 | 705  1281 |1.93 1.66 1.44|1.0 1.0   0|   0     0 |mysqld               1964  31%   0    0 |python2              2793   13k 459B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:30 ubuntu dstat.sh[2685]: 01-04 11:52:30|  8   6  47  38   1| 644M  295M 98.5M 2814M|6651B 2160B|   0   876k|   0  64.0 | 632  1382 |1.93 1.66 1.44|1.0 1.0   0|   0     0 |mysqld               1964  11%   0    0 |python2              2793   13k 457B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:31 ubuntu dstat.sh[2685]: 01-04 11:52:31| 13  10  46  30   1| 644M  295M 98.6M 2814M|5276B 2202B|   0  1144k|   0  73.0 | 880  2188 |1.93 1.66 1.44|2.0   0   0|   0     0 |mysqld               1964  15%   0    0 |python2              2793   13k 463B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:32 ubuntu dstat.sh[2685]: 01-04 11:52:32|  8   3  45  43   2| 644M  295M 98.8M 2814M|4772B 1944B|   0  1172k|   0  76.0 | 966  2411 |1.93 1.66 1.44|  0 1.0   0|   0     0 |keystone-manage      4084 5.0%8779B6260B|keystone-manage      4084 8779B6260B5.0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:33 ubuntu dstat.sh[2685]: 01-04 11:52:33| 14  16  42  28   1| 644M  295M 99.0M 2814M|4324B 2160B|   0  1008k|   0  80.0 | 753  1605 |1.93 1.66 1.44|  0 1.0   0|   0     0 |mysqld               1964  26%   0    0 |python2              2793   13k 470B0.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:34 ubuntu dstat.sh[2685]: 01-04 11:52:34|  9   6  39  47   0| 644M  295M 99.1M 2814M|4665B 2160B|   0  1016k|   0  65.0 | 849  2439 |1.94 1.66 1.45|  0 1.0   0|   0     0 |mysqld               1964 6.5%   0    0 |keystone-manage      4084 9366B5601B5.0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:35 ubuntu dstat.sh[2685]: 01-04 11:52:35|  8   6  39  46   1| 644M  294M 99.2M 2814M|3931B 2160B|   0  1160k|   0  87.0 | 790  2321 |1.94 1.66 1.45|1.0   0   0|   0     0 |mysqld               1964 8.0%   0    0 |python2              2793   13k 453B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:36 ubuntu dstat.sh[2685]: 01-04 11:52:36|  8   4  45  43   1| 645M  294M 99.4M 2814M|8080B 2160B|   0  1164k|   0  72.0 | 807  2221 |1.94 1.66 1.45|1.0 1.0 2.0|   0     0 |mysqld               1964 4.0%   0    0 |python2              2793   13k 464B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 11:52:37 ubuntu dstat.sh[2685]: 01-04 11:52:37| 10   7  35  47   0| 645M  293M 99.5M 2814M|5057B 1944B|   0  1204k|   0  89.0 | 643  1228 |1.94 1.66 1.45|  0 1.0   0|   0     0 |mysqld               1964  14%   0    0 |python2              2793   13k 476B  0%|mysqld       201M|   0     0 |  15    7    0    1    0
Apr 01 11:52:38 ubuntu dstat.sh[2685]: 01-04 11:52:38| 13   7  39  40   1| 645M  293M 99.7M 2814M|4075B 2160B|   0   988k|   0  69.0 | 997  2294 |1.94 1.66 1.45|1.0   0   0|   0     0 |mysqld               1964  12%   0    0 |python2              2793   13k 470B  0%|mysqld       201M|   0     0 |  15    7    0    1    0
Apr 01 11:52:39 ubuntu dstat.sh[2685]: 01-04 11:52:39| 39  12  47   1   1| 587M  351M 99.7M 2814M|4385B 1944B|   0    80k|   0  6.00 | 898  1629 |1.86 1.65 1.44|1.0   0  78|   0     0 |keystone-manage      4186  25%3069k  38k|bash                 3912   17M1880k1.5%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:40 ubuntu dstat.sh[2685]: 01-04 11:52:40| 47   6   1  44   1| 615M  322M 99.7M 2814M|6373B 2160B|   0  5476k|   0  63.0 | 712  1398 |1.86 1.65 1.44|1.0 1.0   0|   0     0 |keystone-manage      4186  49%6752k   0 |keystone-manage      4186 6752k   0  49%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:41 ubuntu dstat.sh[2685]: 01-04 11:52:41| 44   6   4  46   1| 641M  296M 99.8M 2815M|3988B 1944B|   0  7820k|   0  84.0 | 667  1434 |1.86 1.65 1.44|1.0 1.0   0|   0     0 |keystone-manage      4186  47%6414k1338B|keystone-manage      4186 6414k1338B 47%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:42 ubuntu dstat.sh[2685]: 01-04 11:52:42| 45   7   6  40   1| 597M  339M 99.9M 2816M|3962B 2160B|   0  4020k|   0  91.0 | 756  1438 |1.86 1.65 1.44|2.0   0  11|   0     0 |keystone-manage      4197  40%5472k  38k|bash                 3912   16M  40k0.5%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:43 ubuntu dstat.sh[2685]: 01-04 11:52:43| 47   4  45   3   1| 623M  313M 99.9M 2816M|7838B 2038B|   0    52k|   0  6.00 | 597   815 |1.86 1.65 1.44|2.0   0   0|   0     0 |keystone-manage      4197  50%6395k   0 |keystone-manage      4197 6395k   0  50%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:44 ubuntu dstat.sh[2685]: 01-04 11:52:44| 41  11  46   0   2| 575M  361M 99.9M 2816M|4960B 2160B|   0     0 |   0     0 | 886  1694 |1.95 1.67 1.45|2.0   0  99|   0     0 |bash                 3912 2.0%  16M  46k|bash                 3912   16M  46k2.0%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:45 ubuntu dstat.sh[2685]: 01-04 11:52:45| 18  37  41   0   4| 574M  361M 99.9M 2816M|4374B 2160B|   0    24k|   0  6.00 |1788  4432 |1.95 1.67 1.45|2.0   0 398|   0     0 |bash                 3912 6.0%2395k  26k|bash                 3912 2395k  26k6.0%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:46 ubuntu dstat.sh[2685]: 01-04 11:52:46| 27  31  38   0   4| 577M  359M 99.9M 2816M|4582B 1998B|   0  2044k|   0  51.0 |1763  7702 |1.95 1.67 1.45|1.0   0 238|   0     0 |systemd              1     11%   0    0 |bash                 3912 1685k  12k2.5%|mysqld       201M|   0     0 |  15    5    0    2    0
Apr 01 11:52:47 ubuntu dstat.sh[2685]: 01-04 11:52:47| 64  20  14   0   1| 607M  328M 99.9M 2817M|5137B 2106B| 172k    0 |3.00     0 |1137  3686 |1.95 1.67 1.45|2.0   0 137|   0     0 |uwsgi                4941  26%2472k   0 |uwsgi                4941 2472k   0  26%|mysqld       201M|   0     0 |  15    7    0    2    0
Apr 01 11:52:48 ubuntu dstat.sh[2685]: 01-04 11:52:48| 91   9   0   0   0| 670M  266M 99.9M 2817M|3928B 2160B|   0     0 |   0     0 | 823   837 |1.95 1.67 1.45|2.0   0 2.0|   0     0 |uwsgi                4942  50%8208k  38k|uwsgi                4942 8208k  38k 50%|mysqld       201M|   0     0 |  15    7    0    2    0
Apr 01 11:52:49 ubuntu dstat.sh[2685]: 01-04 11:52:49| 90   4   1   3   1| 703M  232M  100M 2817M|3637B 1944B| 408k  164k|44.0  3.00 | 830   859 |1.96 1.68 1.46|2.0   0   0|   0     0 |uwsgi                4941  47%4087k  49k|uwsgi                4941 4087k  49k 47%|mysqld       201M|   0     0 |  15    7    0    2    0
Apr 01 11:52:50 ubuntu dstat.sh[2685]: 01-04 11:52:50| 89  10   0   0   1| 729M  204M  100M 2818M|7514B 2106B|   0   272k|   0  38.0 |1161  4873 |1.96 1.68 1.46|2.0   0 1.0|   0     0 |uwsgi                4941  49%2724k 485k|uwsgi                4941 2724k 485k 49%|mysqld       201M|   0     0 |  15    7    0    2    0
Apr 01 11:52:51 ubuntu dstat.sh[2685]: 01-04 11:52:51| 51  17  15  14   3| 734M  198M  100M 2819M|5079B 1998B|   0   144k|   0  25.0 |1323  3893 |1.96 1.68 1.46|  0 3.0 140|   0     0 |uwsgi                4941  22% 135k 127k|bash                 3912  341k8807B2.5%|mysqld       201M|   0     0 |  14    5    0    3    0
Apr 01 11:52:52 ubuntu dstat.sh[2685]: 01-04 11:52:52| 47  10  41   0   3| 763M  169M  100M 2819M|7195B 2160B|  20k  512k|5.00  37.0 | 940  1345 |1.96 1.68 1.46|1.0   0  34|   0     0 |keystone-manage      5230  48%7000k  38k|keystone-manage      5230 6927k  38k 48%|mysqld       201M|   0     0 |  15    5    0    3    0
Apr 01 11:52:53 ubuntu dstat.sh[2685]: 01-04 11:52:53| 48   4  47   0   1| 790M  142M  100M 2819M|4826B 1998B|   0     0 |   0     0 | 666   765 |1.96 1.68 1.46|1.0   0   0|   0     0 |keystone-manage      5230  50%7011k   0 |keystone-manage      5230 7011k   0  50%|mysqld       201M|   0     0 |  15    5    0    3    0
Apr 01 11:52:54 ubuntu dstat.sh[2685]: 01-04 11:52:54| 46   6  43   4   1| 815M  117M  100M 2819M|4765B 2106B|  16k  912k|2.00  6.00 | 688   922 |1.96 1.69 1.46|1.0   0 2.0|   0     0 |keystone-manage      5230  46%3795k9508B|keystone-manage      5230 3795k9508B 46%|mysqld       203M|   0     0 |  15    7    0    3    0
Apr 01 11:52:55 ubuntu dstat.sh[2685]: 01-04 11:52:55| 28  10  30  29   2| 819M  113M  100M 2819M|4347B 2160B|   0   552k|   0  54.0 | 994  1812 |1.96 1.69 1.46|1.0   0   0|   0     0 |keystone-manage      5230  20% 197k3019B|keystone-manage      5230  197k3019B 20%|mysqld       203M|   0     0 |  15   11    0    3    0
Apr 01 11:52:56 ubuntu dstat.sh[2685]: 01-04 11:52:56| 37  10  47   6   2| 751M  180M  100M 2819M|3582B 1782B|   0   364k|   0  22.0 | 828  1457 |1.96 1.69 1.46|1.0   0  54|   0     0 |openstack            5303  14%1958k   0 |bash                 3912   18M  51k0.5%|mysqld       203M|   0     0 |  15    5    0    6    0
