-- Logs begin at Wed 2020-04-01 21:44:20 UTC, end at Wed 2020-04-01 23:10:43 UTC. --
Apr 01 22:25:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 22:25:19 ubuntu dstat.sh[2661]: [286B blob data]
Apr 01 22:25:19 ubuntu dstat.sh[2661]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 22:26:33 ubuntu dstat.sh[2661]: 01-04 22:26:33| 14   5  48  32   0| 644M  264M 96.5M 2846M|8198B 2160B|   0  1828k|   0  97.0 |1063  2834 |1.89 1.45 1.30|  0 1.0   0|   0     0 |keystone-manage      4058  11%  21k  13k|keystone-manage      4058   21k  13k 11%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 22:26:34 ubuntu dstat.sh[2661]: 01-04 22:26:34| 18   4  45  34   0| 644M  264M 96.7M 2846M|5308B 2160B|   0  1576k|   0  89.0 |1005  2949 |1.89 1.45 1.30|1.0   0   0|   0     0 |keystone-manage      4058  13%  19k  13k|keystone-manage      4058   19k  13k 13%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 22:26:35 ubuntu dstat.sh[2661]: 01-04 22:26:35| 37  20  27  17   0| 644M  262M 96.8M 2847M|5910B 1944B|   0  1112k|   0  53.0 |1058  2097 |1.90 1.46 1.31|2.0 1.0   0|   0     0 |python2              1591  33% 276k 300k|python3.6            7793  327k 680k2.5%|mysqld       199M|   0     0 |  15    7    0    1    0
Apr 01 22:26:36 ubuntu dstat.sh[2661]: 01-04 22:26:36| 13  15  37  34   1| 644M  262M 97.0M 2847M|4698B 2160B|   0  1608k|   0   104 |1075  1622 |1.90 1.46 1.31|  0 1.0 2.0|   0     0 |mysqld               1941  17%   0    0 |python2              1591   51k  56k6.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:37 ubuntu dstat.sh[2661]: 01-04 22:26:37|  8   8  43  40   1| 645M  262M 97.2M 2847M|7492B 2160B|   0  1652k|   0   120 |1068  1611 |1.90 1.46 1.31|  0 1.0   0|   0     0 |mysqld               1941  13%   0    0 |python2              2741   13k 480B0.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:38 ubuntu dstat.sh[2661]: 01-04 22:26:38| 11   6  44  39   0| 645M  261M 97.3M 2847M|5700B 2160B|   0  1704k|   0   111 |1167  1777 |1.90 1.46 1.31|  0 1.0   0|   0     0 |mysqld               1941 9.0%   0    0 |python2              2741   13k 472B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:39 ubuntu dstat.sh[2661]: 01-04 22:26:39|  8   3  43  46   1| 645M  261M 97.4M 2847M|5718B 2160B|   0  1472k|   0   100 | 969  1497 |1.90 1.46 1.31|  0 1.0   0|   0     0 |mysqld               1941 5.5%   0    0 |python2              2741   13k 455B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:40 ubuntu dstat.sh[2661]: 01-04 22:26:40| 13  11  42  35   0| 645M  260M 97.6M 2847M|7937B 1944B|   0  1612k|   0   131 |1153  1716 |1.99 1.48 1.32|3.0 1.0   0|   0     0 |mysqld               1941  19%   0    0 |python2              2741   13k 470B0.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:41 ubuntu dstat.sh[2661]: 01-04 22:26:41| 19  14  27  40   0| 645M  260M 97.8M 2847M|4958B 2160B|   0  1484k|   0   103 | 929  1467 |1.99 1.48 1.32|  0 1.0   0|   0     0 |mysqld               1941  28%   0    0 |python2              2741   13k 458B  0%|mysqld       201M|   0     0 |  15    7    0    1    0
Apr 01 22:26:42 ubuntu dstat.sh[2661]: 01-04 22:26:42| 15  10  38  37   1| 645M  260M 98.0M 2847M|6277B 2160B|   0  1704k|   0   118 |1183  2593 |1.99 1.48 1.32|2.0   0   0|   0     0 |mysqld               1941  16%   0    0 |keystone-manage      4058   10k6478B5.0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:43 ubuntu dstat.sh[2661]: 01-04 22:26:43|  8   5  45  41   1| 645M  260M 98.2M 2847M|8181B 1944B|   0  1800k|   0   105 | 960  2079 |1.99 1.48 1.32|  0 1.0   0|   0     0 |mysqld               1941 6.0%   0    0 |keystone-manage      4058 8229B5906B4.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:44 ubuntu dstat.sh[2661]: 01-04 22:26:44| 16   5  43  37   1| 645M  260M 98.4M 2847M|5076B 1944B|   0  1820k|   0   133 |1170  2796 |1.99 1.48 1.32|1.0   0   0|   0     0 |mysqld               1941  11%   0    0 |keystone-manage      4058   13k8040B6.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:45 ubuntu dstat.sh[2661]: 01-04 22:26:45| 12   5  44  39   1| 645M  259M 98.6M 2848M|6001B 1944B|   0  1668k|   0  91.0 | 914  2427 |1.91 1.47 1.31|  0 1.0   0|   0     0 |mysqld               1941 7.5%   0    0 |keystone-manage      4058 9526B6601B5.5%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:46 ubuntu dstat.sh[2661]: 01-04 22:26:46|  8  10  41  39   2| 645M  259M 98.9M 2848M|4158B 2160B|   0  1804k|   0   135 | 995  1738 |1.91 1.47 1.31|1.0 1.0 2.0|   0     0 |mysqld               1941  15%   0    0 |python2              2741   13k 471B  0%|mysqld       200M|   0     0 |  15    7    0    1    0
Apr 01 22:26:47 ubuntu dstat.sh[2661]: 01-04 22:26:47| 28   5  46  19   2| 575M  328M 99.0M 2848M|3556B 1944B|   0  1028k|   0  59.0 | 914  2331 |1.91 1.47 1.31|2.0   0  20|   0     0 |mysqld               1941 4.0%   0    0 |bash                 3856   17M1877k0.5%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:48 ubuntu dstat.sh[2661]: 01-04 22:26:48| 42  10  33  15   1| 599M  305M 99.1M 2848M|4352B 2160B|   0   820k|   0  53.0 | 978  1391 |1.91 1.47 1.31|1.0   0  58|   0     0 |keystone-manage      4154  41%5788k  38k|keystone-manage      4154 5788k  38k 41%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:49 ubuntu dstat.sh[2661]: 01-04 22:26:49| 49   4  43   4   0| 626M  277M 99.1M 2848M|3526B 1836B|   0  6460k|   0  26.0 | 694  1214 |1.91 1.47 1.31|1.0   0   0|   0     0 |keystone-manage      4154  50%7079k   0 |keystone-manage      4154 7079k   0  50%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:50 ubuntu dstat.sh[2661]: 01-04 22:26:50| 49   5  32  14   1| 586M  316M 99.2M 2849M|4103B 2268B|   0  5820k|   0  96.0 | 911  1532 |2.00 1.50 1.32|1.0 1.0  11|   0     0 |keystone-manage      4165  16%2153k  38k|bash                 3856   16M  40k0.5%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:51 ubuntu dstat.sh[2661]: 01-04 22:26:51| 48   5  39  10   0| 616M  286M 99.3M 2849M|6061B 1944B|   0  1748k|   0  63.0 | 734   954 |2.00 1.50 1.32|1.0   0   0|   0     0 |keystone-manage      4165  50%7668k   0 |keystone-manage      4165 7668k   0  50%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:52 ubuntu dstat.sh[2661]: 01-04 22:26:52| 48   4  46   1   0| 641M  261M 99.3M 2849M|7059B 2160B|   0    52k|   0  6.00 | 617   752 |2.00 1.50 1.32|1.0   0   0|   0     0 |keystone-manage      4165  50%6414k1362B|keystone-manage      4165 6414k1362B 50%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:53 ubuntu dstat.sh[2661]: 01-04 22:26:53| 25  33  41   1   1| 575M  327M 99.3M 2849M|5364B 1944B|   0   100k|   0  9.00 |1682  3759 |2.00 1.50 1.32|2.0   0 344|   0     0 |bash                 3856 6.0%  17M  62k|bash                 3856   17M  62k6.0%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:54 ubuntu dstat.sh[2661]: 01-04 22:26:54| 21  39  39   0   1| 578M  324M 99.3M 2849M|4011B 1944B|   0   276k|   0  38.0 |1952  5143 |2.00 1.50 1.32|1.0   0 356|   0     0 |bash                 3856 4.5%2654k  21k|bash                 3856 2654k  21k4.5%|mysqld       200M|   0     0 |  15    5    0    2    0
Apr 01 22:26:55 ubuntu dstat.sh[2661]: 01-04 22:26:55| 42  26  26   5   1| 600M  302M 99.3M 2849M|4693B 1944B| 172k    0 |3.00     0 |1650  4195 |2.08 1.52 1.33|2.0   0 170|   0     0 |systemd              1     18%   0    0 |uwsgi                4907 1539k   0 8.5%|mysqld       200M|   0     0 |  15    7    0    2    0
Apr 01 22:26:56 ubuntu dstat.sh[2661]: 01-04 22:26:56| 89  10   0   0   0| 646M  256M 99.3M 2850M|  11k 2160B|   0     0 |   0     0 | 901   939 |2.08 1.52 1.33|2.0   0 4.0|   0     0 |uwsgi                4907  49%6244k  38k|uwsgi                4907 6244k  38k 49%|mysqld       200M|   0     0 |  15    7    0    2    0
Apr 01 22:26:57 ubuntu dstat.sh[2661]: 01-04 22:26:57| 94   5   0   0   0| 687M  214M 99.3M 2850M|5910B 1944B| 128k    0 |1.00     0 | 828   764 |2.08 1.52 1.33|2.0   0   0|   0     0 |uwsgi                4907  49%5117k   0 |uwsgi                4908 5407k   0  48%|mysqld       200M|   0     0 |  15    7    0    2    0
Apr 01 22:26:58 ubuntu dstat.sh[2661]: 01-04 22:26:58| 33   3  22  42   0| 703M  198M 99.6M 2850M|5081B 1944B| 184k    0 |45.0     0 | 565   818 |2.08 1.52 1.33|  0 1.0   0|   0     0 |uwsgi                4907  21%1907k  99k|uwsgi                4907 1907k  99k 21%|mysqld       200M|   0     0 |  15    7    0    2    0
Apr 01 22:26:59 ubuntu dstat.sh[2661]: 01-04 22:26:59| 85   9   2   4   0| 730M  169M 99.7M 2852M|3727B 1944B|  96k 2108k|24.0  14.0 |1095  4494 |2.08 1.52 1.33|2.0   0   0|   0     0 |uwsgi                4908  47%2887k 340k|uwsgi                4908 2887k 340k 47%|mysqld       200M|   0     0 |  15    7    0    2    0
Apr 01 22:27:00 ubuntu dstat.sh[2661]: 01-04 22:27:00| 63  16  18   2   1| 745M  153M 99.7M 2852M|4319B 2160B|  20k    0 |5.00     0 |1386  4417 |1.99 1.52 1.33|1.0   0 169|   0     0 |uwsgi                4907  20% 150k  36k|keystone-manage      5190 2143k  38k 14%|mysqld       200M|   0     0 |  15    5    0    3    0
Apr 01 22:27:01 ubuntu dstat.sh[2661]: 01-04 22:27:01| 48   4  48   0   0| 775M  123M 99.7M 2852M|5670B 1944B|   0     0 |   0     0 | 503   735 |1.99 1.52 1.33|1.0   0   0|   0     0 |keystone-manage      5190  50%7679k   0 |keystone-manage      5190 7679k   0  50%|mysqld       200M|   0     0 |  15    5    0    3    0
Apr 01 22:27:02 ubuntu dstat.sh[2661]: 01-04 22:27:02| 48   5  46   0   0| 801M  164M 99.7M 2789M|4345B 1944B|8192B    0 |2.00     0 | 577   788 |1.99 1.52 1.33|1.0   0 3.0|   0     0 |keystone-manage      5190  49%6575k   0 |keystone-manage      5190 6575k   0  49%|mysqld       200M|   0     0 |  15    5    0    3    0
Apr 01 22:27:03 ubuntu dstat.sh[2661]: 01-04 22:27:03| 47   4  46   4   0| 819M  146M 99.8M 2789M|6339B 2160B|  20k  916k|3.00  10.0 | 723  1166 |1.99 1.52 1.33|1.0   0 2.0|   0     0 |keystone-manage      5190  44%1604k  10k|keystone-manage      5190 1604k  10k 44%|mysqld       203M|   0     0 |  15   11    0    3    0
Apr 01 22:27:04 ubuntu dstat.sh[2661]: 01-04 22:27:04| 31   8  40  21   1| 819M  146M 99.8M 2789M|3806B 1944B|   0   892k|   0  63.0 | 973  1727 |1.99 1.52 1.33|1.0   0   0|   0     0 |keystone-manage      5190  27%2213B2446B|python2              2741   14k 476B  0%|mysqld       203M|   0     0 |  15    5    0    6    0
Apr 01 22:27:05 ubuntu dstat.sh[2661]: 01-04 22:27:05| 43  10  44   4   0| 765M  201M 99.8M 2789M|4016B 1986B|   0   276k|   0  13.0 | 657  1147 |1.91 1.51 1.33|2.0   0  53|   0     0 |openstack            5266  40%5334k  38k|bash                 3856   18M  51k  0%|mysqld       203M|   0     0 |  15    5    0    6    0
Apr 01 22:27:06 ubuntu dstat.sh[2661]: 01-04 22:27:06| 39   4  21  36   1| 779M  186M 99.9M 2789M|4112B 2160B| 200k 1852k|14.0  63.0 | 722  1062 |1.91 1.51 1.33|1.0   0 2.0|   0     0 |openstack            5266  40%3854k   0 |openstack            5266 3854k   0  40%|mysqld       203M|   0     0 |  15    5    0    6    0
Apr 01 22:27:07 ubuntu dstat.sh[2661]: 01-04 22:27:07| 45   3  47   5   1| 795M  170M 99.9M 2790M|5598B 2106B|8192B    0 |2.00     0 | 820  1323 |1.91 1.51 1.33|  0 1.0   0|   0     0 |uwsgi                4907  22% 130k4504B|openstack            5266 2075k   0  21%|mysqld       203M|   0     0 |  15   17    0    8    0
Apr 01 22:27:08 ubuntu dstat.sh[2661]: 01-04 22:27:08| 19   2  46  32   0| 801M  163M  100M 2790M|4975B 2214B| 556k  952k| 139  7.00 | 750  1409 |1.91 1.51 1.33|1.0   0 1.0|   0     0 |uwsgi                4908  13% 130k4504B|uwsgi                4908  130k4504B 13%|mysqld       205M|   0     0 |  15   31    0    9    0
Apr 01 22:27:09 ubuntu dstat.sh[2661]: 01-04 22:27:09| 42  11  47   0   1| 772M  192M  100M 2790M|4585B 2202B|   0   148k|   0  1.00 | 804  1386 |1.91 1.51 1.33|1.0   0  61|   0     0 |openstack            5330  31%4008k  38k|bash                 3856   11M  41k0.5%|mysqld       205M|   0     0 |  15   29    0   11    0
Apr 01 22:27:10 ubuntu dstat.sh[2661]: 01-04 22:27:10| 48   4  48   0   0| 797M  168M  100M 2790M|5468B 1944B|   0     0 |   0     0 | 561   737 |2.08 1.55 1.34|1.0   0   0|   0     0 |openstack            5330  49%6234k   0 |openstack            5330 6234k   0  49%|mysqld       205M|   0     0 |  15   29    0   11    0
Apr 01 22:27:11 ubuntu dstat.sh[2661]: 01-04 22:27:11| 45  10  45   0   0| 766M  198M  100M 2790M|3425B 2160B|   0     0 |   0     0 | 996  1993 |2.08 1.55 1.34|1.0   0  99|   0     0 |openstack            5430  11%1923k   0 |bash                 3856   11M  42k0.5%|mysqld       205M|   0     0 |  15   29    0   16    0
Apr 01 22:27:12 ubuntu dstat.sh[2661]: 01-04 22:27:12| 47   5  48   0   1| 791M  174M  100M 2790M|3874B 2160B|   0     0 |   0     0 | 691   819 |2.08 1.55 1.34|1.0   0 1.0|   0     0 |openstack            5430  50%5857k  38k|openstack            5430 5857k  38k 50%|mysqld       205M|   0     0 |  15   29    0   16    0
Apr 01 22:27:13 ubuntu dstat.sh[2661]: 01-04 22:27:13| 49   5  46   0   0| 804M  160M  100M 2790M|3694B 2160B|   0    72k|   0  2.00 | 957  1739 |2.08 1.55 1.34|1.0   0   0|   0     0 |openstack            5430  34%3470k   0 |openstack            5430 3470k   0  34%|mysqld       205M|   0     0 |  15   31    0   23    0
Apr 01 22:27:14 ubuntu dstat.sh[2661]: 01-04 22:27:14| 46   7  47   0   0| 779M  185M  100M 2790M|3710B 1944B|   0   144k|   0  2.00 | 684  1175 |2.08 1.55 1.34|1.0   0  22|   0     0 |openstack            5452  38%5461k  38k|bash                 3856   11M  42k  0%|mysqld       205M|   0     0 |  15   29    0   24    0
Apr 01 22:27:15 ubuntu dstat.sh[2661]: 01-04 22:27:15| 48   3  48   0   0| 798M  166M  100M 2790M|3500B 2160B|   0     0 |   0     0 | 632   746 |1.99 1.54 1.34|1.0   0   0|   0     0 |openstack            5452  50%5420k   0 |openstack            5452 5420k   0  50%|mysqld       205M|   0     0 |  15   29    0   24    0
Apr 01 22:27:16 ubuntu dstat.sh[2661]: 01-04 22:27:16| 47   9  43   1   1| 761M  202M  100M 2790M|3734B 1890B|   0   116k|   0  9.00 | 953  2004 |1.99 1.54 1.34|4.0   0  21|   0     0 |uwsgi                4907  23% 696k  15k|bash                 3856   11M  38k  0%|mysqld       205M|   0     0 |  15   29    0   32    0
Apr 01 22:27:17 ubuntu dstat.sh[2661]: 01-04 22:27:17| 43  10  43   3   1| 788M  176M  100M 2790M|3283B 1998B|   0   152k|   0  14.0 | 770  1226 |1.99 1.54 1.34|1.0   0  55|   0     0 |openstack            5528  45%6049k  38k|openstack            5528 6049k  38k 45%|mysqld       205M|   0     0 |  15   29    0   33    0
Apr 01 22:27:18 ubuntu dstat.sh[2661]: 01-04 22:27:18| 49   4  43   5   0| 808M  156M  100M 2790M|  11k 1944B|   0   316k|   0  20.0 | 731   839 |1.99 1.54 1.34|4.0   0   0|   0     0 |openstack            5528  49%5199k   0 |openstack            5528 5199k   0  49%|mysqld       205M|   0     0 |  15   31    0   33    0
Apr 01 22:27:19 ubuntu dstat.sh[2661]: 01-04 22:27:19| 41  13  41   4   2| 767M  197M  100M 2790M|4824B 2160B|   0   500k|   0  58.0 |1160  2518 |1.99 1.54 1.34|1.0 1.0 100|   0     0 |uwsgi                4907  12%3761B  15k|bash                 3856   11M  45k0.5%|mysqld       205M|   0     0 |  15   29    0   40    0
Apr 01 22:27:20 ubuntu dstat.sh[2661]: 01-04 22:27:20| 46   6  47   0   1| 794M  170M  100M 2790M|8184B 1944B|   0  2052k|   0   194 | 838   853 |1.99 1.55 1.34|1.0 1.0 1.0|   0     0 |openstack            5629  49%6416k  38k|openstack            5629 6416k  38k 49%|mysqld       205M|   0     0 |  15   29    0   40    0
Apr 01 22:27:21 ubuntu dstat.sh[2661]: 01-04 22:27:21| 49   3  46   2   0| 807M  156M  100M 2790M|5675B 2160B|   0   112k|   0  7.00 | 744  1373 |1.99 1.55 1.34|1.0   0   0|   0     0 |openstack            5629  40%3472k   0 |openstack            5629 3472k   0  40%|mysqld       205M|   0     0 |  15   29    0   45    0
Apr 01 22:27:22 ubuntu dstat.sh[2661]: 01-04 22:27:22| 43  10  47   0   1| 777M  187M  100M 2790M|4495B 2160B|   0     0 |   0     0 | 757  1345 |1.99 1.55 1.34|1.0   0  69|   0     0 |openstack            5698  35%3980k  38k|bash                 3856   11M  42k0.5%|mysqld       205M|   0     0 |  15   29    0   45    0
Apr 01 22:27:23 ubuntu dstat.sh[2661]: 01-04 22:27:23| 49   3  48   0   0| 801M  163M  100M 2790M|3780B 1944B|   0     0 |   0     0 | 471   719 |1.99 1.55 1.34|1.0   0   0|   0     0 |openstack            5698  49%5995k   0 |openstack            5698 5995k   0  49%|mysqld       205M|   0     0 |  15   29    0   45    0
Apr 01 22:27:24 ubuntu dstat.sh[2661]: 01-04 22:27:24| 47   4  47   1   1| 811M  152M  100M 2791M|4358B 2160B|   0    48k|   0  3.00 | 863  1681 |1.99 1.55 1.34|1.0   0 2.0|   0     0 |uwsgi                4908  22% 694k  12k|openstack            5698 1290k  33B 20%|mysqld       205M|   0     0 |  15   29    0   51    0
Apr 01 22:27:25 ubuntu dstat.sh[2661]: 01-04 22:27:25| 43  10  47   0   0| 787M  176M  100M 2791M|4047B 1944B|   0     0 |   0     0 | 736  1275 |1.91 1.54 1.34|1.0   0  69|   0     0 |openstack            5769  38%5273k  38k|bash                 3856   11M  42k0.5%|mysqld       205M|   0     0 |  15   29    0   51    0
Apr 01 22:27:26 ubuntu dstat.sh[2661]: 01-04 22:27:26| 48   4  22  26   0| 807M  156M  100M 2791M|5528B 2038B|   0   884k|   0  88.0 | 755   869 |1.91 1.54 1.34|1.0 2.0 2.0|   0     0 |openstack            5769  50%5604k   0 |openstack            5769 5604k   0  50%|mysqld       205M|   0     0 |  15   29    0   51    0
Apr 01 22:27:27 ubuntu dstat.sh[2661]: 01-04 22:27:27| 35  18  24  22   0| 811M  153M  100M 2791M|3581B 1890B|   0  2984k|   0  77.0 | 770  1271 |1.91 1.54 1.34|2.0 1.0   0|   0     0 |mysqld               1941  33%   0    0 |openstack            5769  379k   0 6.5%|mysqld       205M|   0     0 |  15   29    0   55    0
Apr 01 22:27:28 ubuntu dstat.sh[2661]: 01-04 22:27:28| 44   8  45   3   1| 783M  180M  100M 2791M|5141B 2214B|   0   164k|   0  13.0 | 812  1514 |1.91 1.54 1.34|1.0 1.0  69|   0     0 |openstack            5840  34%4329k  38k|bash                 3856   11M  42k  0%|mysqld       205M|   0     0 |  15   29    0   55    0
Apr 01 22:27:29 ubuntu dstat.sh[2661]: 01-04 22:27:29| 49   4  47   1   0| 806M  158M  100M 2791M|3676B 1944B|   0   204k|   0  12.0 | 698   821 |1.91 1.54 1.34|2.0   0   0|   0     0 |openstack            5840  50%5946k   0 |openstack            5840 5946k   0  50%|mysqld       205M|   0     0 |  15   29    0   55    0
Apr 01 22:27:30 ubuntu dstat.sh[2661]: 01-04 22:27:30| 38  10  46   5   1| 773M  190M  100M 2791M|3918B 1890B|   0   156k|   0  13.0 | 960  1787 |1.92 1.55 1.35|1.0   0  72|   0     0 |openstack            5913  11%1923k   0 |bash                 3856   11M  42k0.5%|mysqld       205M|   0     0 |  15   29    0   59    0
Apr 01 22:27:31 ubuntu dstat.sh[2661]: 01-04 22:27:31| 46   7  47   0   1| 794M  169M  100M 2791M|5133B 1998B|   0   132k|   0  6.00 | 590   781 |1.92 1.55 1.35|1.0 1.0 1.0|   0     0 |openstack            5913  50%5207k  38k|openstack            5913 5207k  38k 50%|mysqld       205M|   0     0 |  15   29    0   59    0
Apr 01 22:27:32 ubuntu dstat.sh[2661]: 01-04 22:27:32| 47   5  42   4   2| 811M  153M  100M 2791M|6228B 1944B|   0  1476k|   0  34.0 | 672  1210 |1.92 1.55 1.35|1.0   0   0|   0     0 |openstack            5913  44%4126k   0 |openstack            5913 4126k   0  44%|mysqld       205M|   0     0 |  15   31    0   62    0
Apr 01 22:27:33 ubuntu dstat.sh[2661]: 01-04 22:27:33| 39   9  46   4   1| 779M  184M  100M 2791M|6894B 1944B|   0   156k|   0  3.00 | 852  1403 |1.92 1.55 1.35|1.0   0  78|   0     0 |openstack            5991  29%3267k  38k|bash                 3856   11M  41k  0%|mysqld       205M|   0     0 |  15   29    0   63    0
Apr 01 22:27:34 ubuntu dstat.sh[2661]: 01-04 22:27:34| 49   3  46   1   1| 805M  158M  101M 2791M|5250B 1890B|   0   200k|   0  15.0 | 623   875 |1.92 1.55 1.35|1.0   0   0|   0     0 |openstack            5991  50%6735k   0 |openstack            5991 6735k   0  50%|mysqld       205M|   0     0 |  15   29    0   63    0
Apr 01 22:27:35 ubuntu dstat.sh[2661]: 01-04 22:27:35| 44   9  46   1   0| 770M  193M  101M 2791M|4096B 1998B|   0    84k|   0  9.00 | 936  1982 |1.93 1.55 1.35|1.0   0  85|   0     0 |uwsgi                4907 5.5%3521B9549B|bash                 3856   11M  42k1.0%|mysqld       205M|   0     0 |  15   29    0   68    0
Apr 01 22:27:36 ubuntu dstat.sh[2661]: 01-04 22:27:36| 47   6  46   1   1| 796M  167M  101M 2791M|3634B 2160B|   0   184k|   0  9.00 | 772  1006 |1.93 1.55 1.35|1.0   0 3.0|   0     0 |openstack            6077  49%6422k  38k|openstack            6077 6422k  38k 49%|mysqld       205M|   0     0 |  15   29    0   68    0
Apr 01 22:27:37 ubuntu dstat.sh[2661]: 01-04 22:27:37| 48   4  48   0   0| 812M  151M  101M 2791M|3768B 2160B|   0    48k|   0  6.00 | 749  1065 |1.93 1.55 1.35|2.0   0   0|   0     0 |openstack            6077  42%3752k   0 |openstack            6077 3752k   0  42%|mysqld       205M|   0     0 |  15   31    0   71    0
