-- Logs begin at Wed 2020-04-01 15:53:54 UTC, end at Wed 2020-04-01 17:21:49 UTC. --
Apr 01 16:34:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 16:34:14 ubuntu dstat.sh[1989]: [286B blob data]
Apr 01 16:34:14 ubuntu dstat.sh[1989]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 16:35:28 ubuntu dstat.sh[1989]: 01-04 16:35:28|  2   3  44  49   1| 634M  370M 90.7M 2759M|4118B 1944B|   0   480k|   0  26.0 | 422   791 |2.41 1.78 1.40|  0 1.0   0|   0     0 |mysqld               1260 1.0%   0    0 |python2              2257   13k 467B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 16:35:29 ubuntu dstat.sh[1989]: 01-04 16:35:29|  3   2  44  50   0| 634M  369M 90.8M 2759M|4537B 1944B|   0   492k|   0  41.0 | 582   993 |2.41 1.78 1.40|  0 1.0   0|   0     0 |keystone-manage      3391 1.5%3552B1764B|python2              2257   13k 451B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 16:35:30 ubuntu dstat.sh[1989]: 01-04 16:35:30| 10   8  33  47   1| 634M  369M 90.9M 2759M|5873B 2160B|   0   596k|   0  44.0 | 656   925 |2.41 1.78 1.40|1.0 1.0   0|   0     0 |mysqld               1260  14%   0    0 |python2              2257   13k 468B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:31 ubuntu dstat.sh[1989]: 01-04 16:35:31|  9   9  46  36   1| 634M  369M 91.0M 2759M|6701B 2038B|   0   716k|   0  53.0 | 650  1033 |2.41 1.78 1.40|  0 1.0   0|   0     0 |mysqld               1260  14%   0    0 |python2              2257   13k 450B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:32 ubuntu dstat.sh[1989]: 01-04 16:35:32|  8   8  35  47   1| 634M  369M 91.1M 2759M|5505B 2106B|   0   824k|   0  65.0 | 680  1138 |2.54 1.81 1.42|  0 1.0   0|   0     0 |mysqld               1260  11%   0    0 |python2              2257   13k 468B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:33 ubuntu dstat.sh[1989]: 01-04 16:35:33|  9   9  43  38   0| 635M  368M 91.3M 2759M|4109B 1998B|   0  1012k|   0  83.0 | 667  1100 |2.54 1.81 1.42|  0 1.0   0|   0     0 |mysqld               1260  15%   0    0 |python2              2257   13k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:34 ubuntu dstat.sh[1989]: 01-04 16:35:34| 10  10  40  40   1| 635M  368M 91.4M 2759M|5290B 2160B|   0   528k|   0  52.0 | 580   926 |2.54 1.81 1.42|2.0 1.0   0|   0     0 |mysqld               1260  18%   0    0 |python2              2257   13k 458B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:35 ubuntu dstat.sh[1989]: 01-04 16:35:35|  4   3  43  49   0| 635M  368M 91.5M 2759M|3597B 2106B|   0   516k|   0  34.0 | 445  1005 |2.54 1.81 1.42|  0 1.0   0|   0     0 |mysqld               1260 1.5%   0    0 |python2              2257   13k 468B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:36 ubuntu dstat.sh[1989]: 01-04 16:35:36|  2   2  48  48   0| 635M  368M 91.5M 2759M|3121B 1998B|   0     0 |   0     0 | 296   567 |2.54 1.81 1.42|  0 2.0   0|   0     0 |etcd                 3031 1.0%   0    0 |python2              2257   13k 433B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:37 ubuntu dstat.sh[1989]: 01-04 16:35:37|  2   2  41  56   0| 635M  367M 91.5M 2759M|4241B 2160B|   0  8308k|   0  43.0 | 409   802 |2.65 1.85 1.43|  0 1.0 2.0|   0     0 |jbd2/vda1-8          304  0.5%   0    0 |python2              2257   13k 448B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:38 ubuntu dstat.sh[1989]: 01-04 16:35:38| 15  16  31  37   0| 635M  367M 91.6M 2759M|4011B 1944B|   0   828k|   0  69.0 | 624  1063 |2.65 1.85 1.43|  0 1.0   0|   0     0 |mysqld               1260  28%   0    0 |python2              2257   13k 464B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:39 ubuntu dstat.sh[1989]: 01-04 16:35:39| 15  15  42  28   0| 635M  367M 91.7M 2759M|4561B 1944B|   0   824k|   0  71.0 | 727  1165 |2.65 1.85 1.43|  0 1.0   0|   0     0 |mysqld               1260  24%   0    0 |python2              2257   13k 464B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:40 ubuntu dstat.sh[1989]: 01-04 16:35:40|  5   6  40  49   0| 635M  367M 91.9M 2759M|5377B 2160B|   0   840k|   0  67.0 | 575  1013 |2.65 1.85 1.43|1.0 1.0   0|   0     0 |mysqld               1260 8.0%   0    0 |python2              2257   13k 462B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:41 ubuntu dstat.sh[1989]: 01-04 16:35:41| 11   9  29  50   1| 635M  367M 91.9M 2759M|5789B 2160B|   0   512k|   0  39.0 | 579   927 |2.65 1.85 1.43|  0 1.0   0|   0     0 |mysqld               1260  16%   0    0 |python2              2257   13k 469B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 16:35:42 ubuntu dstat.sh[1989]: 01-04 16:35:42|  2   2  46  50   0| 635M  367M 92.0M 2759M|6784B 1944B|   0   476k|   0  34.0 | 476   819 |2.68 1.87 1.44|  0 1.0   0|   0     0 |mysqld               1260 0.5%   0    0 |python2              2257   13k 457B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:43 ubuntu dstat.sh[1989]: 01-04 16:35:43| 22  20  34  25   1| 636M  366M 92.1M 2759M|7029B 2160B|   0   460k|   0  38.0 | 662  1198 |2.68 1.87 1.44|  0 1.0   0|   0     0 |mysqld               1260  38%   0    0 |python2              2257   13k 466B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:44 ubuntu dstat.sh[1989]: 01-04 16:35:44| 13  10  45  32   1| 635M  367M 92.1M 2759M|  12k 2160B|   0   704k|   0  36.0 | 749  1473 |2.68 1.87 1.44|  0 1.0   0|   0     0 |mysqld               1260  17%   0    0 |python2              2257   13k 464B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:45 ubuntu dstat.sh[1989]: 01-04 16:35:45|  4   2  41  54   0| 636M  366M 92.2M 2759M|5325B 2160B|   0   540k|   0  39.0 | 470   892 |2.68 1.87 1.44|  0 1.0   0|   0     0 |kworker/u4:1         38   0.5%   0    0 |python2              2257   13k 457B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:46 ubuntu dstat.sh[1989]: 01-04 16:35:46|  9   6  44  41   1| 636M  366M 92.2M 2759M|5521B 2160B|   0   680k|   0  44.0 | 539  1046 |2.68 1.87 1.44|  0 1.0   0|   0     0 |mysqld               1260  11%   0    0 |python2              2257   13k 468B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:47 ubuntu dstat.sh[1989]: 01-04 16:35:47|  3   1  44  51   0| 636M  366M 92.3M 2759M|6399B 2160B|   0   496k|   0  30.0 | 492   933 |2.55 1.85 1.44|  0 1.0 2.0|   0     0 |python2              2257 1.0%  13k 449B|python2              2257   13k 449B1.0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:48 ubuntu dstat.sh[1989]: 01-04 16:35:48| 14  11  33  41   0| 636M  366M 92.4M 2759M|4490B 1944B|   0   600k|   0  62.0 | 667  1016 |2.55 1.85 1.44|  0 1.0 2.0|   0     0 |mysqld               1260  21%   0    0 |python2              2257   13k 470B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:49 ubuntu dstat.sh[1989]: 01-04 16:35:49|  9   8  46  37   1| 636M  366M 92.4M 2759M|4881B 2160B|   0   936k|   0  84.0 | 655   980 |2.55 1.85 1.44|  0 1.0   0|   0     0 |mysqld               1260  13%   0    0 |python2              2257   13k 463B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:50 ubuntu dstat.sh[1989]: 01-04 16:35:50|  6   7  39  47   1| 636M  365M 92.5M 2759M|5725B 1944B|   0   392k|   0  30.0 | 510   868 |2.55 1.85 1.44|1.0 1.0   0|   0     0 |mysqld               1260  11%   0    0 |python2              2257   13k 467B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:51 ubuntu dstat.sh[1989]: 01-04 16:35:51|  4   5  34  57   1| 636M  365M 92.5M 2759M|4929B 2160B|   0   392k|   0  28.0 | 454   863 |2.55 1.85 1.44|  0 1.0   0|   0     0 |mysqld               1260 6.0%   0    0 |python2              2257   13k 461B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:52 ubuntu dstat.sh[1989]: 01-04 16:35:52| 11   8  40  40   0| 636M  365M 92.6M 2759M|4226B 1944B|   0   456k|   0  41.0 | 526  1027 |2.50 1.86 1.44|  0 1.0   0|   0     0 |mysqld               1260  16%   0    0 |python2              2257   13k 463B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:53 ubuntu dstat.sh[1989]: 01-04 16:35:53|  4   3  43  49   1| 636M  365M 92.7M 2759M|6801B 2160B|   0   788k|   0  57.0 | 596  1000 |2.50 1.86 1.44|  0 1.0   0|   0     0 |mysqld               1260 4.5%   0    0 |python2              2257   13k 467B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:54 ubuntu dstat.sh[1989]: 01-04 16:35:54| 14  12  34  38   1| 636M  365M 92.8M 2759M|  13k 1944B|   0   556k|   0  46.0 | 690  1001 |2.50 1.86 1.44|  0 1.0   0|   0     0 |mysqld               1260  23%   0    0 |python2              2257   13k 471B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:55 ubuntu dstat.sh[1989]: 01-04 16:35:55| 11  10  40  38   0| 637M  364M 92.9M 2759M|7485B 2160B|   0   648k|   0  48.0 | 616  1070 |2.50 1.86 1.44|3.0   0   0|   0     0 |mysqld               1260  15%   0    0 |python3.6            7456   21k  44k0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 16:35:56 ubuntu dstat.sh[1989]: 01-04 16:35:56| 34  20  16  27   3| 637M  363M 92.9M 2760M|4352B 1944B|   0   536k|   0  30.0 | 913  2177 |2.50 1.86 1.44|  0 1.0   0|   0     0 |python2              1614  34% 257k 280k|python3.6            7456  246k 512k4.0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:35:57 ubuntu dstat.sh[1989]: 01-04 16:35:57| 11  10  37  41   0| 637M  363M 93.0M 2760M|3885B 2160B|   0  8548k|   0  60.0 | 549  1086 |2.54 1.88 1.45|1.0 1.0 2.0|   0     0 |mysqld               1260  17%   0    0 |python2              2257   13k 470B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:35:58 ubuntu dstat.sh[1989]: 01-04 16:35:58| 14  10  27  48   1| 637M  363M 93.1M 2760M|3797B 1944B|   0   260k|   0  24.0 | 478   800 |2.54 1.88 1.45|  0 2.0   0|   0     0 |mysqld               1260  21%   0    0 |python2              2257   13k 463B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:35:59 ubuntu dstat.sh[1989]: 01-04 16:35:59| 12   9  31  48   1| 637M  363M 93.1M 2760M|4341B 1944B|   0   476k|   0  36.0 | 541  1041 |2.54 1.88 1.45|  0 1.0   0|   0     0 |mysqld               1260  17%   0    0 |python2              2257   13k 469B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:00 ubuntu dstat.sh[1989]: 01-04 16:36:00|  8   4  39  47   1| 637M  363M 93.2M 2760M|3430B 1944B|   0   660k|   0  52.0 | 540  1613 |2.54 1.88 1.45|  0 1.0   0|   0     0 |mysqld               1260 6.5%   0    0 |python2              2257   13k 468B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:01 ubuntu dstat.sh[1989]: 01-04 16:36:01|  9   5  39  46   0| 637M  362M 93.4M 2760M|5169B 2160B|   0   720k|   0  61.0 | 662  1569 |2.54 1.88 1.45|  0 1.0   0|   0     0 |mysqld               1260 8.5%   0    0 |python2              2257   13k 462B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:02 ubuntu dstat.sh[1989]: 01-04 16:36:02|  8   9  32  52   0| 638M  362M 93.4M 2760M|4759B 2202B|   0   352k|   0  32.0 | 542   993 |2.50 1.88 1.45|  0 1.0   0|   0     0 |mysqld               1260  14%   0    0 |python2              2257   13k 451B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:03 ubuntu dstat.sh[1989]: 01-04 16:36:03|  5   4  40  50   0| 638M  362M 93.5M 2760M|3222B 1944B|   0   568k|   0  47.0 | 469   843 |2.50 1.88 1.45|1.0   0   0|   0     0 |mysqld               1260 5.5%   0    0 |python2              2257   13k 455B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:04 ubuntu dstat.sh[1989]: 01-04 16:36:04|  5   1  46  47   1| 637M  362M 93.6M 2760M|3995B 1944B|   0   432k|   0  26.0 | 495  1050 |2.50 1.88 1.45|  0 1.0   0|   0     0 |keystone-manage      3391 1.5%5935B4602B|python2              2257   13k 462B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:05 ubuntu dstat.sh[1989]: 01-04 16:36:05| 10  11  41  39   0| 638M  362M 93.6M 2760M|3981B 1944B|   0  1028k|   0  37.0 | 552   944 |2.50 1.88 1.45|  0 1.0   0|   0     0 |mysqld               1260  17%   0    0 |python2              2257   13k 458B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:06 ubuntu dstat.sh[1989]: 01-04 16:36:06| 10  12  37  39   1| 638M  362M 93.7M 2760M|3830B 1944B|   0   520k|   0  46.0 | 619  1099 |2.50 1.88 1.45|1.0 1.0   0|   0     0 |mysqld               1260  21%   0    0 |python2              2257   13k 470B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:07 ubuntu dstat.sh[1989]: 01-04 16:36:07| 15  19  36  29   0| 638M  361M 93.8M 2760M|4348B 2160B|   0   248k|   0  18.0 | 621  1053 |2.54 1.90 1.46|  0 1.0 2.0|   0     0 |mysqld               1260  29%   0    0 |python2              2257   13k 470B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:08 ubuntu dstat.sh[1989]: 01-04 16:36:08|  2   2  46  50   1| 638M  361M 93.8M 2760M|4681B 1944B|   0   440k|   0  31.0 | 479   874 |2.54 1.90 1.46|1.0   0   0|   0     0 |keystone-manage      3391 1.0%1502B 900B|python2              2257   13k 467B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:09 ubuntu dstat.sh[1989]: 01-04 16:36:09|  7   3  46  43   1| 638M  361M 93.9M 2760M|3656B 2202B|   0   636k|   0  40.0 | 628  1248 |2.54 1.90 1.46|  0 1.0   0|   0     0 |keystone-manage      3391 4.5%4058B2764B|python2              2257   13k 462B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:10 ubuntu dstat.sh[1989]: 01-04 16:36:10|  9  12  49  29   0| 638M  361M 94.0M 2760M|5812B 1944B|   0   388k|   0  36.0 | 503   849 |2.54 1.90 1.46|  0 1.0   0|   0     0 |mysqld               1260  18%   0    0 |python2              2257   13k 456B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:11 ubuntu dstat.sh[1989]: 01-04 16:36:11| 11  11  49  29   0| 638M  361M 94.1M 2760M|4615B 2160B|   0   656k|   0  47.0 | 623  1024 |2.54 1.90 1.46|  0 1.0   0|   0     0 |mysqld               1260  18%   0    0 |python2              2257   13k 470B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:12 ubuntu dstat.sh[1989]: 01-04 16:36:12| 12   7  49  32   1| 638M  360M 94.2M 2760M|6211B 2160B|   0   556k|   0  41.0 | 618   993 |2.50 1.90 1.47|  0 1.0   0|   0     0 |mysqld               1260  16%   0    0 |python2              2257   13k 453B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:13 ubuntu dstat.sh[1989]: 01-04 16:36:13|  4   2  48  45   1| 638M  360M 94.2M 2760M|5724B 2160B|   0   580k|   0  35.0 | 660  1048 |2.50 1.90 1.47|  0 1.0   0|   0     0 |keystone-manage      3391 2.0%4632B2773B|python2              2257   13k 468B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:14 ubuntu dstat.sh[1989]: 01-04 16:36:14|  3   1  49  46   0| 638M  360M 94.3M 2760M|4140B 1944B|   0   436k|   0  34.0 | 502   881 |2.50 1.90 1.47|1.0   0   0|   0     0 |keystone-manage      3391 1.5%2738B1882B|python2              2257   13k 455B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:15 ubuntu dstat.sh[1989]: 01-04 16:36:15|  2   2  49  48   0| 638M  360M 94.4M 2760M|3749B 2160B|   0   488k|   0  16.0 | 386   700 |2.50 1.90 1.47|  0 2.0   0|   0     0 |python2              2257 0.5%  13k 457B|python2              2257   13k 457B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 16:36:16 ubuntu dstat.sh[1989]: 01-04 16:36:16|  9   7  50  35   0| 639M  360M 94.5M 2760M|3615B 1944B|   0   600k|   0  54.0 | 652  1131 |2.50 1.90 1.47|  0 1.0   0|   0     0 |mysqld               1260  12%   0    0 |python2              2257   13k 452B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:17 ubuntu dstat.sh[1989]: 01-04 16:36:17|  3   2  47  47   1| 639M  359M 94.5M 2760M|6606B 2160B|   0   476k|   0  30.0 | 512   848 |2.38 1.88 1.46|  0 3.0 2.0|   0     0 |mysqld               1260 0.5%   0    0 |python2              2257   13k 473B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:18 ubuntu dstat.sh[1989]: 01-04 16:36:18|  1   2  42  54   0| 639M  359M 94.5M 2760M|5942B 1944B|   0  8120k|   0  23.0 | 354   645 |2.38 1.88 1.46|  0 1.0   0|   0     0 |etcd                 3031 1.0%   0    0 |python2              2257   13k 456B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:19 ubuntu dstat.sh[1989]: 01-04 16:36:19|  2   3  45  49   1| 639M  359M 94.6M 2760M|4435B 2160B|   0   320k|   0  25.0 | 432   742 |2.38 1.88 1.46|  0 2.0   0|   0     0 |mysqld               1260 1.0%   0    0 |python2              2257   13k 467B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:20 ubuntu dstat.sh[1989]: 01-04 16:36:20|  2   3  36  58   0| 639M  359M 94.6M 2760M|3690B 1944B|   0   900k|   0  90.0 | 568   868 |2.38 1.88 1.46|1.0 1.0   0|   0     0 |mysqld               1260 2.0%   0    0 |python2              2257   13k 455B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:21 ubuntu dstat.sh[1989]: 01-04 16:36:21| 15  15  34  35   0| 639M  359M 94.7M 2761M|6294B 1944B|   0   616k|   0  47.0 | 661  1145 |2.38 1.88 1.46|  0 1.0   0|   0     0 |mysqld               1260  26%   0    0 |python2              2257   13k 458B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:22 ubuntu dstat.sh[1989]: 01-04 16:36:22|  2   2  46  51   0| 639M  358M 94.8M 2760M|4119B 2160B|   0   456k|   0  32.0 | 463   780 |2.35 1.89 1.47|  0 1.0   0|   0     0 |mysqld               1260 0.5%   0    0 |python2              2257   13k 451B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:23 ubuntu dstat.sh[1989]: 01-04 16:36:23|  5   4  45  45   1| 639M  358M 94.9M 2761M|7162B 1944B|   0   528k|   0  43.0 | 578   946 |2.35 1.89 1.47|1.0 1.0   0|   0     0 |mysqld               1260 5.5%   0    0 |python2              2257   13k 461B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:24 ubuntu dstat.sh[1989]: 01-04 16:36:24|  8   5  40  46   0| 639M  358M 94.9M 2761M|5313B 1944B|   0   372k|   0  23.0 | 473   868 |2.35 1.89 1.47|  0 2.0   0|   0     0 |mysqld               1260 7.5%   0    0 |python2              2257   13k 461B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:25 ubuntu dstat.sh[1989]: 01-04 16:36:25|  7   5  41  45   1| 639M  357M 95.1M 2761M|  22k 2160B|   0   680k|   0  53.0 | 617  1652 |2.35 1.89 1.47|  0 1.0   0|   0     0 |mysqld               1260 7.5%   0    0 |python2              2257   13k 463B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:26 ubuntu dstat.sh[1989]: 01-04 16:36:26|  3   3  46  47   0| 640M  357M 95.1M 2761M|  15k 1944B|   0   484k|   0  26.0 | 497   931 |2.35 1.89 1.47|  0 1.0   0|   0     0 |keystone-manage      3391 1.5%2527B1665B|python2              2257   13k 456B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 16:36:27 ubuntu dstat.sh[1989]: 01-04 16:36:27|  9   7  38  46   0| 640M  357M 95.2M 2761M|5010B 2160B|   0   708k|   0  58.0 | 599  1242 |2.40 1.90 1.47|1.0 1.0 2.0|   0     0 |mysqld               1260  11%   0    0 |python2              2257   13k 462B  0%|mysqld       198M|   0     0 |  16    7    0    2    0
Apr 01 16:36:28 ubuntu dstat.sh[1989]: 01-04 16:36:28| 15  16  32  36   0| 640M  357M 95.3M 2761M|4809B 2106B|   0   472k|   0  31.0 | 671  1068 |2.40 1.90 1.47|1.0 1.0   0|   0     0 |mysqld               1260  26%   0    0 |python2              2257   13k 454B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 16:36:29 ubuntu dstat.sh[1989]: 01-04 16:36:29|  9  10  41  38   1| 640M  357M 95.4M 2761M|4790B 1998B|   0   624k|   0  55.0 | 633  1015 |2.40 1.90 1.47|  0 1.0   0|   0     0 |mysqld               1260  17%   0    0 |python2              2257   13k 452B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 16:36:30 ubuntu dstat.sh[1989]: 01-04 16:36:30|  7   5  41  46   1| 640M  356M 95.5M 2761M|5077B 2160B|   0   604k|   0  49.0 | 600  1022 |2.40 1.90 1.47|  0 1.0   0|   0     0 |mysqld               1260 8.5%   0    0 |python2              2257   13k 462B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 16:36:31 ubuntu dstat.sh[1989]: 01-04 16:36:31|  3   3  47  47   0| 640M  356M 95.6M 2761M|4196B 2038B|   0   524k|   0  38.0 | 515   898 |2.40 1.90 1.47|  0 1.0   0|   0     0 |mysqld               1260 2.0%   0    0 |python2              2257   13k 456B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 16:36:32 ubuntu dstat.sh[1989]: 01-04 16:36:32| 12   9  40  39   0| 640M  356M 95.6M 2761M|5370B 1944B|   0   336k|   0  34.0 | 547   910 |2.37 1.91 1.48|  0 1.0   0|   0     0 |mysqld               1260  18%   0    0 |python2              2257   13k 457B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
