-- Logs begin at Wed 2020-04-01 01:10:47 UTC, end at Wed 2020-04-01 02:40:31 UTC. --
Apr 01 01:51:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 01:51:45 ubuntu dstat.sh[1374]: [286B blob data]
Apr 01 01:51:45 ubuntu dstat.sh[1374]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 01:52:59 ubuntu dstat.sh[1374]: 01-04 01:52:59|  9   7  40  42   2| 641M  426M 97.0M 2694M|3316B 1944B|   0  1488k|   0   118 | 870  1567 |1.63 1.41 1.30|  0 1.0   0|   0     0 |mysqld               632   14%   0    0 |python2              1510   13k 465B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 01:53:00 ubuntu dstat.sh[1374]: 01-04 01:53:00| 14  13  39  28   6| 642M  426M 97.2M 2694M|5799B 2160B|   0  1344k|   0   102 | 914  1487 |1.63 1.41 1.30|  0 1.0   0|   0     0 |mysqld               632   26%   0    0 |python2              1510   13k 455B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 01:53:01 ubuntu dstat.sh[1374]: 01-04 01:53:01| 10   8  37  40   6| 642M  425M 97.5M 2694M|4637B 1944B|   0  1736k|   0   127 |1031  2055 |1.63 1.41 1.30|1.0 1.0   0|   0     0 |mysqld               632   14%   0    0 |python2              1510   13k 472B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 01:53:02 ubuntu dstat.sh[1374]: 01-04 01:53:02|  9   7  38  41   5| 642M  425M 97.6M 2694M|5396B 2160B|   0  1328k|   0  94.0 | 778  1707 |1.66 1.42 1.30|1.0   0   0|   0     0 |mysqld               632   10%   0    0 |python2              1510   13k 464B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 01:53:03 ubuntu dstat.sh[1374]: 01-04 01:53:03|  5  10  34  34  16| 642M  424M 97.8M 2694M|3641B 1944B|   0  1660k|   0   106 | 977  1984 |1.66 1.42 1.30|  0 1.0 2.0|   0     0 |mysqld               632   13%   0    0 |python2              1510   13k 473B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:04 ubuntu dstat.sh[1374]: 01-04 01:53:04| 17  14  27  32  10| 642M  424M 98.0M 2694M|4549B 2160B|   0  1688k|   0   122 |1063  1898 |1.66 1.42 1.30|1.0 1.0   0|   0     0 |mysqld               632   29%   0    0 |python2              1510   13k 475B0.5%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:05 ubuntu dstat.sh[1374]: 01-04 01:53:05| 12  11  37  31   9| 643M  423M 98.2M 2694M|4022B 2160B|   0  1368k|   0   117 | 938  1848 |1.66 1.42 1.30|2.0   0   0|   0     0 |mysqld               632   21%   0    0 |python2              1510   13k 467B0.5%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:06 ubuntu dstat.sh[1374]: 01-04 01:53:06| 16   9  31  21  22| 643M  423M 98.3M 2694M|7820B 1890B|   0  1240k|   0  87.0 | 922  2109 |1.66 1.42 1.30|2.0   0   0|   0     0 |keystone-manage      2778  14%  10k 109k|python3.6            7597  106k 221k3.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:07 ubuntu dstat.sh[1374]: 01-04 01:53:07| 33  20  17  10  19| 643M  421M 98.4M 2695M|7176B 1998B|   0   720k|   0  40.0 | 951  1886 |2.25 1.54 1.34|1.0 1.0   0|   0     0 |python2              1692  38% 249k 271k|python3.6            7597  224k 467k2.5%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:08 ubuntu dstat.sh[1374]: 01-04 01:53:08| 16   8  40  25  10| 644M  420M 98.5M 2695M|3913B 1944B|   0  1436k|   0  84.0 |1551  3118 |2.25 1.54 1.34|  0 1.0   0|   0     0 |keystone-manage      2778  18%  21k  14k|python2              1692   28k  32k6.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:09 ubuntu dstat.sh[1374]: 01-04 01:53:09| 16   8  39  24  13| 644M  420M 98.6M 2695M|4792B 1944B|   0  1272k|   0  71.0 |1355  2523 |2.25 1.54 1.34|  0 1.0   0|   0     0 |keystone-manage      2778  14%  15k  10k|keystone-manage      2778   15k  10k 14%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:10 ubuntu dstat.sh[1374]: 01-04 01:53:10| 12   6  28  42  12| 644M  420M 98.7M 2695M|4281B 2052B|   0  1292k|   0  88.0 |1102  2227 |2.25 1.54 1.34|3.0   0   0|   0     0 |keystone-manage      2778  11%  13k  38k|python3.6            7597   33k  70k2.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:11 ubuntu dstat.sh[1374]: 01-04 01:53:11| 40  28  12  12   8| 644M  419M 98.8M 2696M|4118B 2052B|   0  1084k|   0  64.0 |1020  2153 |2.25 1.54 1.34|2.0 1.0   0|   0     0 |python2              1692  42% 302k 329k|python3.6            7597  296k 615k4.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 01:53:12 ubuntu dstat.sh[1374]: 01-04 01:53:12| 15  16  31  31   6| 645M  418M 99.0M 2696M|5403B 2038B|   0  1772k|   0   140 |1050  1849 |2.15 1.53 1.34|3.0   0   0|   0     0 |mysqld               632   28%   0    0 |python2              1692 7574B8623B1.0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:13 ubuntu dstat.sh[1374]: 01-04 01:53:13|  4   4  42  45   4| 645M  418M 99.0M 2696M|3790B 2160B|   0   736k|   0  49.0 | 620  1345 |2.15 1.53 1.34|2.0 1.0 2.0|   0     0 |mysqld               632  5.0%   0    0 |python2              1510   13k 457B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:14 ubuntu dstat.sh[1374]: 01-04 01:53:14| 17  14  29  36   3| 645M  418M 99.2M 2696M|4158B 2160B|   0  1176k|   0  83.0 | 826  1344 |2.15 1.53 1.34|1.0 1.0   0|   0     0 |mysqld               632   31%   0    0 |python2              1510   13k 466B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:15 ubuntu dstat.sh[1374]: 01-04 01:53:15|  9   8  39  37   6| 645M  417M 99.3M 2696M|4781B 1944B|   0  1448k|   0   102 | 980  2408 |2.15 1.53 1.34|2.0 1.0   0|   0     0 |mysqld               632   12%   0    0 |python2              1510   13k 465B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:16 ubuntu dstat.sh[1374]: 01-04 01:53:16| 12   7  41  33   8| 645M  417M 99.5M 2696M|3676B 2160B|   0  1400k|   0   109 | 961  2042 |2.15 1.53 1.34|1.0   0   0|   0     0 |mysqld               632   14%   0    0 |python2              1510   13k 466B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:17 ubuntu dstat.sh[1374]: 01-04 01:53:17|  9  10  37  38   6| 645M  416M 99.7M 2696M|4686B 1944B|   0  1616k|   0   134 | 940  1815 |2.06 1.52 1.34|  0 1.0   0|   0     0 |mysqld               632   16%   0    0 |python2              1510   13k 471B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:18 ubuntu dstat.sh[1374]: 01-04 01:53:18| 10   6  40  36   8| 645M  417M 99.9M 2697M|5714B 2160B|   0  1488k|   0   104 |1019  2235 |2.06 1.52 1.34|  0 1.0   0|   0     0 |mysqld               632  9.0%   0    0 |keystone-manage      2778 9262B6145B7.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:19 ubuntu dstat.sh[1374]: 01-04 01:53:19| 14  12  31  35   7| 645M  416M  100M 2697M|4145B 1944B|   0  1308k|   0  91.0 |1026  2365 |2.06 1.52 1.34|  0 2.0   0|   0     0 |mysqld               632   21%   0    0 |keystone-manage      2778 8779B6260B7.0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:20 ubuntu dstat.sh[1374]: 01-04 01:53:20| 22  15  37  24   3| 645M  416M  100M 2696M|5396B 1944B|   0  1864k|   0   140 |1073  1830 |2.06 1.52 1.34|1.0 1.0   0|   0     0 |mysqld               632   32%   0    0 |python2              1510   13k 456B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:21 ubuntu dstat.sh[1374]: 01-04 01:53:21| 11   4  42  39   3| 645M  416M  100M 2697M|4621B 2160B|   0  1328k|   0  94.0 |1159  3357 |2.06 1.52 1.34|  0 1.0   0|   0     0 |keystone-manage      2778 7.0%  12k7447B|keystone-manage      2778   12k7447B7.0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:22 ubuntu dstat.sh[1374]: 01-04 01:53:22| 12   6  40  36   7| 645M  415M  101M 2697M|4058B 1944B|   0  1596k|   0  96.0 |1055  2601 |2.05 1.53 1.34|  0 1.0   0|   0     0 |mysqld               632  8.5%   0    0 |keystone-manage      2778 8773B6149B7.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:23 ubuntu dstat.sh[1374]: 01-04 01:53:23| 11   9  27  48   5| 646M  414M  101M 2697M|4822B 2160B|   0  1560k|   0   128 | 848  1696 |2.05 1.53 1.34|  0 1.0 2.0|   0     0 |mysqld               632   18%   0    0 |python2              1510   13k 472B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 01 01:53:24 ubuntu dstat.sh[1374]: 01-04 01:53:24| 24   8  38  22   9| 575M  485M  101M 2697M|5428B 2160B|   0   828k|   0  49.0 |1096  2496 |2.05 1.53 1.34|1.0   0  32|   0     0 |mysqld               632  8.0%   0    0 |bash                 3662   17M1877k0.5%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:25 ubuntu dstat.sh[1374]: 01-04 01:53:25| 43   8  47   0   2| 601M  459M  101M 2697M|4667B 2160B|   0   132k|   0  8.00 | 922  1288 |2.05 1.53 1.34|1.0   0  46|   0     0 |keystone-manage      2876  44%6223k  38k|keystone-manage      2876 6223k  38k 44%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:26 ubuntu dstat.sh[1374]: 01-04 01:53:26| 50   3  30  17   2| 627M  433M  101M 2697M|5877B 2160B|   0  6764k|   0  75.0 | 867  1364 |2.05 1.53 1.34|1.0   0   0|   0     0 |keystone-manage      2876  49%6747k   0 |keystone-manage      2876 6747k   0  49%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:27 ubuntu dstat.sh[1374]: 01-04 01:53:27| 44   6  41   6   3| 586M  473M  101M 2698M|3582B 1890B|   0  6888k|   0  89.0 | 910  1534 |1.97 1.52 1.34|1.0   0  11|   0     0 |keystone-manage      2887  13%2116k  38k|bash                 3662   16M  40k  0%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:28 ubuntu dstat.sh[1374]: 01-04 01:53:28| 47   4  42   5   2| 612M  446M  101M 2698M|3735B 2214B|   0  1384k|   0  38.0 | 768   990 |1.97 1.52 1.34|1.0   0   0|   0     0 |keystone-manage      2887  49%6869k   0 |keystone-manage      2887 6869k   0  49%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:29 ubuntu dstat.sh[1374]: 01-04 01:53:29| 47   4  41   6   1| 640M  419M  101M 2698M|4544B 1944B|   0    56k|   0  6.00 | 647   729 |1.97 1.52 1.34|1.0   0   0|   0     0 |keystone-manage      2887  50%7177k   0 |keystone-manage      2887 7177k   0  50%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:30 ubuntu dstat.sh[1374]: 01-04 01:53:30| 28  22  38   4   8| 576M  483M  101M 2698M|9495B 2160B|   0  1636k|   0  11.0 |1430  3097 |1.97 1.52 1.34|2.0   0 262|   0     0 |bash                 3662 5.5%  17M  57k|bash                 3662   17M  57k5.5%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:31 ubuntu dstat.sh[1374]: 01-04 01:53:31| 18  31  40   0  11| 576M  483M  101M 2698M|4749B 1944B|   0    36k|   0  9.00 |1561  3694 |1.97 1.52 1.34|1.0   0 349|   0     0 |bash                 3662 6.0%2676k  22k|bash                 3662 2676k  22k6.0%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:32 ubuntu dstat.sh[1374]: 01-04 01:53:32| 26  28  37   0  10| 576M  482M  101M 2698M|4849B 2160B|   0  8192B|   0  2.00 |1578  6033 |1.97 1.53 1.34|1.0   0 128|   0     0 |systemd              1     20%   0    0 |bash                 3662  937k4914B1.0%|mysqld       200M|   0     0 |  16    5    0    2    0
Apr 01 01:53:33 ubuntu dstat.sh[1374]: 01-04 01:53:33| 71  20   3   1   5| 611M  447M  101M 2699M|5794B 2160B| 448k    0 |8.00     0 |1272  2211 |1.97 1.53 1.34|3.0   0 134|   0     0 |uwsgi                3631  36%2975k  38k|uwsgi                3631 2975k  38k 36%|mysqld       200M|   0     0 |  16    7    0    2    0
Apr 01 01:53:34 ubuntu dstat.sh[1374]: 01-04 01:53:34| 80   7   1   0  13| 664M  393M  101M 2699M|4251B 1944B|   0     0 |   0     0 | 839   940 |1.97 1.53 1.34|2.0   0 1.0|   0     0 |uwsgi                3630  49%6690k  38k|uwsgi                3631 7088k   0  48%|mysqld       200M|   0     0 |  16    7    0    2    0
Apr 01 01:53:35 ubuntu dstat.sh[1374]: 01-04 01:53:35| 89   7   1   1   3| 700M  358M  101M 2699M|3426B 2160B| 148k  248k|5.00  12.0 | 851   935 |1.97 1.53 1.34|2.0   0 1.0|   0     0 |uwsgi                3630  49%4998k  49k|uwsgi                3630 4998k  49k 49%|mysqld       200M|   0     0 |  16    7    0    2    0
Apr 01 01:53:36 ubuntu dstat.sh[1374]: 01-04 01:53:36| 87  11   0   1   2| 728M  327M  101M 2701M|4636B 2160B| 132k  476k|33.0  74.0 |1200  4570 |1.97 1.53 1.34|2.0   0   0|   0     0 |uwsgi                3630  49%3053k 574k|uwsgi                3630 3053k 574k 49%|mysqld       200M|   0     0 |  16    7    0    2    0
Apr 01 01:53:37 ubuntu dstat.sh[1374]: 01-04 01:53:37| 60  18  10   1  11| 743M  311M  102M 2702M|  10k 1944B| 152k    0 |38.0     0 |1416  4466 |2.69 1.69 1.40|5.0   0 169|   0     0 |uwsgi                3631  29% 230k  37k|keystone-manage      3913  870k   0 4.5%|mysqld       200M|   0     0 |  16    5    0    3    0
Apr 01 01:53:38 ubuntu dstat.sh[1374]: 01-04 01:53:38| 40   8  43   0   9| 765M  289M  102M 2702M|  17k 2160B|   0     0 |   0     0 | 710   892 |2.69 1.69 1.40|1.0   0 1.0|   0     0 |keystone-manage      3913  50%6525k  38k|keystone-manage      3913 6525k  38k 50%|mysqld       200M|   0     0 |  16    5    0    3    0
Apr 01 01:53:39 ubuntu dstat.sh[1374]: 01-04 01:53:39| 47   3  44   0   6| 791M  263M  102M 2702M|5468B 2160B|   0     0 |   0     0 | 611   699 |2.69 1.69 1.40|1.0   0   0|   0     0 |keystone-manage      3913  50%6762k   0 |keystone-manage      3913 6762k   0  50%|mysqld       200M|   0     0 |  16    5    0    3    0
Apr 01 01:53:40 ubuntu dstat.sh[1374]: 01-04 01:53:40| 44   7  44   3   3| 815M  239M  102M 2702M|3748B 1944B|  12k 1072k|1.00  7.00 | 686   922 |2.69 1.69 1.40|1.0 1.0 2.0|   0     0 |keystone-manage      3913  45%3634k9508B|keystone-manage      3913 3634k9508B 45%|mysqld       203M|   0     0 |  16    7    0    3    0
Apr 01 01:53:41 ubuntu dstat.sh[1374]: 01-04 01:53:41| 28  21   3  43   4| 819M  235M  102M 2702M|5592B 2202B|   0  1324k|   0   137 | 942   848 |2.69 1.69 1.40|1.0 2.0   0|   0     0 |mysqld               632   41%   0    0 |keystone-manage      3913  205k 167B8.5%|mysqld       203M|   0     0 |  16   11    0    3    0
Apr 01 01:53:42 ubuntu dstat.sh[1374]: 01-04 01:53:42| 27  11  39  15   8| 820M  234M  102M 2702M|4133B 1890B|   0   656k|   0  68.0 | 922  1886 |2.56 1.68 1.39|1.0   0   0|   0     0 |keystone-manage      3913  23%6870B3243B|python2              1510   14k 466B  0%|mysqld       203M|   0     0 |  16   11    0    3    0
Apr 01 01:53:43 ubuntu dstat.sh[1374]: 01-04 01:53:43| 43   8  43   1   5| 759M  295M  102M 2702M|6447B 2214B|   0   252k|   0  11.0 | 833  1363 |2.56 1.68 1.39|1.0   0  55|   0     0 |openstack            3989  31%4175k  38k|bash                 3662   18M  51k  0%|mysqld       203M|   0     0 |  16    5    0    6    0
Apr 01 01:53:44 ubuntu dstat.sh[1374]: 01-04 01:53:44| 44   4  44   3   4| 779M  274M  102M 2702M|5084B 1944B| 244k 1772k|44.0  64.0 | 717  1131 |2.56 1.68 1.39|1.0   0   0|   0     0 |openstack            3989  47%5198k   0 |openstack            3989 5198k   0  47%|mysqld       203M|   0     0 |  16    5    0    6    0
Apr 01 01:53:45 ubuntu dstat.sh[1374]: 01-04 01:53:45| 43   3  46   3   3| 795M  259M  102M 2702M|6621B 2160B|8192B  256k|2.00  6.00 | 715  1288 |2.56 1.68 1.39|  0 1.0   0|   0     0 |uwsgi                3631  22% 130k4504B|openstack            3989 1890k   0  21%|mysqld       203M|   0     0 |  16   17    0    8    0
Apr 01 01:53:46 ubuntu dstat.sh[1374]: 01-04 01:53:46|  2   2  48  45   3| 795M  258M  102M 2702M|5134B 2160B| 132k    0 |33.0     0 | 589   785 |2.56 1.68 1.39|  0 1.0   0|   0     0 |openstack            3989 1.5%2107B   0 |python2              1510   16k 463B  0%|mysqld       203M|   0     0 |  16   17    0    8    0
Apr 01 01:53:47 ubuntu dstat.sh[1374]: 01-04 01:53:47| 35   8  45   1  10| 759M  294M  102M 2702M|3844B 1944B|  48k  780k|12.0  9.00 | 902  1702 |2.43 1.67 1.39|1.0   0  61|   0     0 |uwsgi                3630  19% 131k8936B|bash                 3662   11M  41k0.5%|mysqld       205M|   0     0 |  16   29    0   11    0
Apr 01 01:53:48 ubuntu dstat.sh[1374]: 01-04 01:53:48| 46   5  48   0   2| 783M  270M  102M 2702M|5352B 2160B|   0     0 |   0     0 | 640   781 |2.43 1.67 1.39|1.0   0 1.0|   0     0 |openstack            4053  49%5608k  38k|openstack            4053 5608k  38k 49%|mysqld       205M|   0     0 |  16   29    0   11    0
Apr 01 01:53:49 ubuntu dstat.sh[1374]: 01-04 01:53:49| 47   4  45   0   3| 799M  254M  102M 2702M|5285B 2202B|   0     0 |   0     0 | 699   802 |2.43 1.67 1.39|1.0   0   0|   0     0 |openstack            4053  50%4529k   0 |openstack            4053 4529k   0  50%|mysqld       205M|   0     0 |  16   29    0   11    0
Apr 01 01:53:50 ubuntu dstat.sh[1374]: 01-04 01:53:50| 38  13  42   0   7| 767M  286M  102M 2702M|  24k 1944B|   0     0 |   0     0 |1010  1881 |2.43 1.67 1.39|1.0   0  99|   0     0 |openstack            4153  13%1960k   0 |bash                 3662   11M  42k0.5%|mysqld       205M|   0     0 |  16   29    0   16    0
Apr 01 01:53:51 ubuntu dstat.sh[1374]: 01-04 01:53:51| 46   6  46   0   1| 790M  263M  102M 2702M|  17k 2160B|   0     0 |   0     0 | 711   769 |2.43 1.67 1.39|1.0 1.0 1.0|   0     0 |openstack            4153  50%5820k  38k|openstack            4153 5820k  38k 50%|mysqld       205M|   0     0 |  16   29    0   16    0
Apr 01 01:53:52 ubuntu dstat.sh[1374]: 01-04 01:53:52| 48   6  36   7   3| 804M  249M  102M 2702M|4621B 2160B|   0  2676k|   0  36.0 |1007  1780 |2.64 1.72 1.41|1.0   0   0|   0     0 |openstack            4153  32%3470k   0 |openstack            4153 3470k   0  32%|mysqld       205M|   0     0 |  16   31    0   23    0
Apr 01 01:53:53 ubuntu dstat.sh[1374]: 01-04 01:53:53| 45   5  45   1   2| 777M  276M  102M 2702M|7264B 1944B|   0    92k|   0  6.00 | 799  1420 |2.64 1.72 1.41|1.0   0  24|   0     0 |openstack            4175  36%4893k  38k|bash                 3662   11M  42k0.5%|mysqld       205M|   0     0 |  16   29    0   24    0
Apr 01 01:53:54 ubuntu dstat.sh[1374]: 01-04 01:53:54| 47   4  44   3   2| 798M  255M  102M 2702M|9772B 2160B|   0   240k|   0  17.0 | 673   804 |2.64 1.72 1.41|1.0   0   0|   0     0 |openstack            4175  50%5369k   0 |openstack            4175 5369k   0  50%|mysqld       205M|   0     0 |  16   29    0   24    0
Apr 01 01:53:55 ubuntu dstat.sh[1374]: 01-04 01:53:55| 43   7  40   3   6| 806M  247M  102M 2703M|4879B 2160B|   0   156k|   0  15.0 |1000  1935 |2.64 1.72 1.41|1.0   0 2.0|   0     0 |uwsgi                3631  21% 600k  15k|openstack            4175  980k   0  14%|mysqld       205M|   0     0 |  16   31    0   31    0
Apr 01 01:53:56 ubuntu dstat.sh[1374]: 01-04 01:53:56| 41  10  44   1   5| 782M  271M  102M 2703M|6003B 1944B|   0    84k|   0  6.00 | 760  1280 |2.64 1.72 1.41|1.0   0  72|   0     0 |openstack            4251  35%4600k  38k|bash                 3662   11M  38k  0%|mysqld       205M|   0     0 |  16   29    0   32    0
Apr 01 01:53:57 ubuntu dstat.sh[1374]: 01-04 01:53:57| 45   6  41   6   2| 803M  249M  102M 2703M|7317B 2160B|   0   440k|   0  24.0 | 601   776 |2.51 1.71 1.41|1.0   0   0|   0     0 |openstack            4251  50%5740k   0 |openstack            4251 5740k   0  50%|mysqld       205M|   0     0 |  16   29    0   32    0
Apr 01 01:53:58 ubuntu dstat.sh[1374]: 01-04 01:53:58| 41   5  44   0  10| 761M  291M  102M 2703M|6984B 2160B|   0     0 |   0     0 | 912  1886 |2.51 1.71 1.41|1.0   0 5.0|   0     0 |uwsgi                3631  15%5002B  16k|bash                 4182   11M  40k  0%|mysqld       205M|   0     0 |  16   29    0   40    0
Apr 01 01:53:59 ubuntu dstat.sh[1374]: 01-04 01:53:59| 34  11  44   0  11| 779M  274M  102M 2703M|4385B 1944B|   0     0 |   0     0 | 789  1291 |2.51 1.71 1.41|1.0   0  96|   0     0 |openstack            4352  38%4246k  38k|bash                 3662   11M  45k1.0%|mysqld       205M|   0     0 |  16   29    0   40    0
Apr 01 01:54:00 ubuntu dstat.sh[1374]: 01-04 01:54:00| 44   4  37   1  15| 794M  258M  102M 2703M|6574B 2160B|   0    76k|   0  6.00 | 604   675 |2.51 1.71 1.41|1.0   0   0|   0     0 |openstack            4352  49%4052k   0 |openstack            4352 4052k   0  49%|mysqld       205M|   0     0 |  16   29    0   40    0
Apr 01 01:54:01 ubuntu dstat.sh[1374]: 01-04 01:54:01| 47   4  44   0   4| 760M  293M  102M 2703M|6071B 1782B|   0     0 |   0     0 | 833  1378 |2.51 1.71 1.41|1.0   0  13|   0     0 |uwsgi                3631 5.5%2658B8362B|bash                 3662   11M  41k0.5%|mysqld       205M|   0     0 |  16   29    0   45    0
Apr 01 01:54:02 ubuntu dstat.sh[1374]: 01-04 01:54:02| 39   9  22  22   8| 785M  267M  102M 2703M|5154B 2322B|   0   856k|   0  81.0 | 912  1209 |2.55 1.73 1.42|1.0 1.0  56|   0     0 |openstack            4421  43%5725k  38k|openstack            4421 5725k  38k 43%|mysqld       205M|   0     0 |  16   29    0   45    0
Apr 01 01:54:03 ubuntu dstat.sh[1374]: 01-04 01:54:03| 47   5  37   5   6| 803M  249M  102M 2703M|4844B 2202B|   0   408k|   0  45.0 | 727   695 |2.55 1.73 1.42|2.0   0 2.0|   0     0 |openstack            4421  50%4795k   0 |openstack            4421 4795k   0  50%|mysqld       205M|   0     0 |  16   29    0   45    0
