-- Logs begin at Wed 2020-04-01 07:14:24 UTC, end at Wed 2020-04-01 08:47:21 UTC. --
Apr 01 07:59:10 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 07:59:11 ubuntu dstat.sh[1332]: [286B blob data]
Apr 01 07:59:11 ubuntu dstat.sh[1332]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 08:00:25 ubuntu dstat.sh[1332]: 01-04 08:00:25|  9   9  35  46   2| 638M  429M 93.7M 2698M|4743B 1770B|   0   584k|   0  42.0 | 540   990 |1.91 1.55 1.35|  0 2.0   0|   0     0 |mysqld               587   16%   0    0 |python2              1531   13k 470B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 08:00:26 ubuntu dstat.sh[1332]: 01-04 08:00:26|  6   4  43  47   1| 638M  428M 93.8M 2698M|4841B 1944B|   0   780k|   0  64.0 | 618  1151 |1.91 1.55 1.35|  0 2.0   0|   0     0 |mysqld               587  6.0%   0    0 |python2              1531   13k 461B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 08:00:27 ubuntu dstat.sh[1332]: 01-04 08:00:27|  8   6  36  50   1| 638M  428M 93.9M 2698M|4406B 1944B|   0   520k|   0  47.0 | 576  1148 |1.92 1.56 1.36|1.0 2.0   0|   0     0 |mysqld               587   11%   0    0 |python2              1531   13k 450B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 08:00:28 ubuntu dstat.sh[1332]: 01-04 08:00:28| 11   8  46  34   2| 638M  428M 94.0M 2698M|3757B 1728B|   0   608k|   0  42.0 | 565  1072 |1.92 1.56 1.36|  0 2.0   0|   0     0 |mysqld               587   14%   0    0 |python2              1531   13k 468B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 08:00:29 ubuntu dstat.sh[1332]: 01-04 08:00:29|  8   9  32  52   1| 638M  428M 94.1M 2698M|3920B 1944B|   0   712k|   0  56.0 | 538  1089 |1.92 1.56 1.36|1.0 2.0   0|   0     0 |mysqld               587   15%   0    0 |python2              1531   13k 462B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:30 ubuntu dstat.sh[1332]: 01-04 08:00:30| 15  12  27  45   3| 638M  427M 94.2M 2698M|4447B 1944B|   0   836k|   0  70.0 | 652  1491 |1.92 1.56 1.36|1.0 2.0 2.0|   0     0 |mysqld               587   22%   0    0 |python2              1531   13k 469B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:31 ubuntu dstat.sh[1332]: 01-04 08:00:31| 13  14  33  39   2| 639M  427M 94.2M 2698M|3757B 1728B|   0   676k|   0  49.0 | 709  1682 |1.92 1.56 1.36|  0 2.0   0|   0     0 |mysqld               587   22%   0    0 |python2              1531   13k 476B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:32 ubuntu dstat.sh[1332]: 01-04 08:00:32|  6   5  43  46   1| 639M  427M 94.3M 2698M|4152B 1944B|   0   848k|   0  61.0 | 630  1586 |1.93 1.56 1.36|  0 2.0   0|   0     0 |mysqld               587  4.0%   0    0 |python2              1531   13k 470B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:33 ubuntu dstat.sh[1332]: 01-04 08:00:33| 11   9  34  48   0| 639M  427M 94.4M 2698M|5480B 1944B|   0   592k|   0  41.0 | 454  1075 |1.93 1.56 1.36|2.0 1.0   0|   0     0 |mysqld               587   16%   0    0 |python2              1531   13k 462B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:34 ubuntu dstat.sh[1332]: 01-04 08:00:34|  6   5  37  51   1| 639M  427M 94.5M 2698M|4140B 1944B|   0   668k|   0  48.0 | 466  1232 |1.93 1.56 1.36|  0 1.0   0|   0     0 |mysqld               587  9.0%   0    0 |python2              1531   13k 453B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:35 ubuntu dstat.sh[1332]: 01-04 08:00:35|  2   1  34  63   1| 639M  427M 94.5M 2698M|4616B 1944B|   0   276k|   0  15.0 | 342   772 |1.93 1.56 1.36|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1531   13k 462B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:36 ubuntu dstat.sh[1332]: 01-04 08:00:36|  2   1  38  58   0| 639M  427M 94.5M 2698M|6029B 1944B|   0    10M|   0  42.0 | 452   915 |1.93 1.56 1.36|  0 1.0   0|   0     0 |mysqld               587  0.5%   0    0 |python2              1531   13k 461B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:37 ubuntu dstat.sh[1332]: 01-04 08:00:37|  2   1  42  56   0| 639M  426M 94.5M 2699M|4716B 1944B|   0  3400k|   0  36.0 | 523   901 |2.01 1.59 1.37|  0 1.0   0|   0     0 |mysqld               587  0.5%   0    0 |python2              1531   13k 459B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:38 ubuntu dstat.sh[1332]: 01-04 08:00:38| 11  10  36  43   1| 639M  426M 94.6M 2699M|4658B 1944B|   0  1328k|   0  53.0 | 507   909 |2.01 1.59 1.37|1.0 1.0   0|   0     0 |mysqld               587   20%   0    0 |python2              1531   13k 452B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:39 ubuntu dstat.sh[1332]: 01-04 08:00:39| 11   8  37  44   0| 639M  425M 94.7M 2699M|4165B 1782B|   0   944k|   0  61.0 | 676  1102 |2.01 1.59 1.37|  0 1.0   0|   0     0 |mysqld               587   15%   0    0 |python2              1531   13k 470B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:40 ubuntu dstat.sh[1332]: 01-04 08:00:40| 12   9  38  40   2| 640M  425M 94.8M 2699M|3880B 2106B|   0   888k|   0  66.0 | 672  1282 |2.01 1.59 1.37|1.0 1.0 2.0|   0     0 |mysqld               587   18%   0    0 |python2              1531   13k 453B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:41 ubuntu dstat.sh[1332]: 01-04 08:00:41| 15  13  32  41   0| 639M  425M 94.9M 2699M|4297B 2038B|   0   776k|   0  56.0 | 617   973 |2.01 1.59 1.37|1.0 1.0   0|   0     0 |mysqld               587   25%   0    0 |python2              1531   13k 475B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 08:00:42 ubuntu dstat.sh[1332]: 01-04 08:00:42| 14  12  27  47   1| 640M  425M 95.0M 2699M|  13k 1944B|   0  1032k|   0  65.0 | 677  1005 |2.01 1.60 1.37|1.0 1.0   0|   0     0 |mysqld               587   22%   0    0 |python2              1531   13k 459B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:43 ubuntu dstat.sh[1332]: 01-04 08:00:43| 34  19  16  32   1| 640M  424M 95.0M 2699M|6565B 1944B|   0   524k|   0  32.0 | 917  2153 |2.01 1.60 1.37|1.0 1.0   0|   0     0 |python2              1633  22% 173k 189k|python3.6            7548  237k 481k3.0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:44 ubuntu dstat.sh[1332]: 01-04 08:00:44|  9   6  29  56   0| 640M  424M 95.1M 2699M|5384B 1944B|   0   432k|   0  19.0 | 448   777 |2.01 1.60 1.37|  0 3.0   0|   0     0 |python2              1633  12%  94k 103k|python2              1633   94k 103k 12%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:45 ubuntu dstat.sh[1332]: 01-04 08:00:45| 11   9  25  56   1| 640M  424M 95.1M 2699M|4035B 1944B|   0   612k|   0  38.0 | 471   832 |2.01 1.60 1.37|  0 2.0   0|   0     0 |mysqld               587   17%   0    0 |python2              1531   13k 451B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:46 ubuntu dstat.sh[1332]: 01-04 08:00:46|  7   6  29  58   0| 640M  424M 95.2M 2699M|8540B 1944B|   0   780k|   0  55.0 | 556   903 |2.01 1.60 1.37|  0 2.0   0|   0     0 |mysqld               587  9.5%   0    0 |python2              1531   13k 462B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:47 ubuntu dstat.sh[1332]: 01-04 08:00:47|  9  10  32  48   1| 640M  423M 95.3M 2699M|6222B 1944B|   0   732k|   0  70.0 | 541   824 |2.09 1.62 1.38|1.0 1.0   0|   0     0 |mysqld               587   18%   0    0 |python2              1531   13k 451B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:48 ubuntu dstat.sh[1332]: 01-04 08:00:48|  6   1  43  48   0| 640M  423M 95.3M 2699M|3870B 1944B|   0   688k|   0  44.0 | 708  1267 |2.09 1.62 1.38|  0 1.0   0|   0     0 |keystone-manage      2743 2.0%5679B3658B|python2              1531   13k 462B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:49 ubuntu dstat.sh[1332]: 01-04 08:00:49|  9   8  35  47   1| 640M  423M 95.4M 2699M|6116B 1728B|   0   552k|   0  46.0 | 545  1002 |2.09 1.62 1.38|1.0 1.0   0|   0     0 |mysqld               587   15%   0    0 |python2              1531   13k 456B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:50 ubuntu dstat.sh[1332]: 01-04 08:00:50|  6   4  42  45   2| 640M  423M 95.5M 2699M|8075B 1944B|   0   700k|   0  39.0 | 579  1165 |2.09 1.62 1.38|  0 1.0 2.0|   0     0 |mysqld               587  5.0%   0    0 |python2              1531   13k 463B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:51 ubuntu dstat.sh[1332]: 01-04 08:00:51| 12  12  48  27   2| 640M  423M 95.6M 2699M|4176B 1944B|   0   616k|   0  38.0 | 543   875 |2.09 1.62 1.38|  0 1.0   0|   0     0 |mysqld               587   21%   0    0 |python2              1531   13k 457B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:52 ubuntu dstat.sh[1332]: 01-04 08:00:52| 11  11  42  36   2| 640M  422M 95.7M 2699M|8042B 1944B|   0   740k|   0  66.0 | 738  1328 |2.00 1.61 1.38|  0 1.0   0|   0     0 |mysqld               587   17%   0    0 |python2              1531   13k 464B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:53 ubuntu dstat.sh[1332]: 01-04 08:00:53|  6   5  41  49   1| 640M  422M 95.8M 2700M|5887B 1944B|   0   736k|   0  44.0 | 569   963 |2.00 1.61 1.38|  0 1.0   0|   0     0 |mysqld               587  7.5%   0    0 |python2              1531   13k 467B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:54 ubuntu dstat.sh[1332]: 01-04 08:00:54|  2   2  39  55   3| 641M  422M 95.8M 2699M|4143B 1944B|   0  8388k|   0  41.0 | 425   747 |2.00 1.61 1.38|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1531   13k 458B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:55 ubuntu dstat.sh[1332]: 01-04 08:00:55|  5   5  39  50   1| 641M  422M 95.9M 2699M|6629B 1728B|   0   528k|   0  44.0 | 576  1173 |2.00 1.61 1.38|  0 1.0   0|   0     0 |mysqld               587  7.0%   0    0 |python2              1531   13k 459B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:56 ubuntu dstat.sh[1332]: 01-04 08:00:56|  6   1  47  44   1| 641M  422M 96.0M 2700M|7327B 1944B|   0   768k|   0  48.0 | 685  1354 |2.00 1.61 1.38|  0 1.0   0|   0     0 |keystone-manage      2743 3.5%5832B3927B|python2              1531   13k 465B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:57 ubuntu dstat.sh[1332]: 01-04 08:00:57|  6   4  46  44   0| 641M  421M 96.2M 2700M|3690B 1944B|   0   928k|   0  68.0 | 557  1297 |2.00 1.62 1.38|  0 1.0   0|   0     0 |mysqld               587  5.0%   0    0 |python2              1531   13k 459B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:58 ubuntu dstat.sh[1332]: 01-04 08:00:58|  8   7  40  44   1| 641M  421M 96.3M 2700M|4871B 1944B|   0   652k|   0  47.0 | 509  1036 |2.00 1.62 1.38|  0 1.0   0|   0     0 |mysqld               587   13%   0    0 |python2              1531   13k 455B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:00:59 ubuntu dstat.sh[1332]: 01-04 08:00:59|  6   4  39  50   0| 641M  421M 96.4M 2700M|4608B 1728B|   0   592k|   0  44.0 | 519  1084 |2.00 1.62 1.38|  0 1.0   0|   0     0 |mysqld               587  7.5%   0    0 |python2              1531   13k 455B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:01:00 ubuntu dstat.sh[1332]: 01-04 08:01:00|  4   2  49  45   1| 641M  420M 96.4M 2700M|5674B 1944B|   0   672k|   0  38.0 | 579  1451 |2.00 1.62 1.38|  0 1.0 2.0|   0     0 |keystone-manage      2743 3.0%5386B3223B|python2              1531   13k 449B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 08:01:01 ubuntu dstat.sh[1332]: 01-04 08:01:01|  3   1  48  49   0| 641M  420M 96.5M 2700M|4783B 1944B|   0   564k|   0  39.0 | 405   856 |2.00 1.62 1.38|  0 1.0   0|   0     0 |python2              1531 0.5%  13k 465B|python2              1531   13k 465B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:02 ubuntu dstat.sh[1332]: 01-04 08:01:02|  6   5  43  46   1| 641M  420M 96.6M 2700M|4217B 1944B|   0  1324k|   0  52.0 | 546   982 |2.08 1.64 1.39|1.0 1.0   0|   0     0 |mysqld               587  7.5%   0    0 |python2              1531   13k 448B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:03 ubuntu dstat.sh[1332]: 01-04 08:01:03|  6   6  40  48   1| 641M  420M 96.7M 2700M|4338B 1728B|   0   544k|   0  40.0 | 517  1146 |2.08 1.64 1.39|  0 1.0   0|   0     0 |mysqld               587  7.0%   0    0 |python2              1531   13k 464B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:04 ubuntu dstat.sh[1332]: 01-04 08:01:04|  2   1  48  49   1| 642M  419M 96.8M 2700M|4720B 1944B|   0   620k|   0  44.0 | 435   881 |2.08 1.64 1.39|  0 1.0   0|   0     0 |keystone-manage      2743 1.0%   0    0 |python2              1531   13k 463B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:05 ubuntu dstat.sh[1332]: 01-04 08:01:05|  2   2  45  50   1| 642M  419M 96.9M 2700M|3642B 1944B|   0   640k|   0  46.0 | 422   909 |2.08 1.64 1.39|1.0 1.0   0|   0     0 |mysqld               587  2.5%   0    0 |python2              1531   13k 462B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:06 ubuntu dstat.sh[1332]: 01-04 08:01:06| 13  11  36  38   2| 642M  419M 97.0M 2700M|5695B 1944B|   0   592k|   0  41.0 | 565   981 |2.08 1.64 1.39|  0 4.0   0|   0     0 |mysqld               587   20%   0    0 |python2              1531   13k 468B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:07 ubuntu dstat.sh[1332]: 01-04 08:01:07|  2   2  24  73   0| 642M  419M 97.0M 2700M|5625B 1944B|   0  2164k|   0  18.0 | 335   758 |2.08 1.64 1.39|  0 3.0   0|   0     0 |mysqld               587  0.5%   0    0 |python2              1531   13k 444B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:08 ubuntu dstat.sh[1332]: 01-04 08:01:08|  1   1  32  64   0| 642M  418M 97.0M 2701M|4130B 1728B|   0  2168k|   0  50.0 | 418   947 |2.08 1.64 1.39|  0 1.0   0|   0     0 |mysqld               587  0.5%   0    0 |python2              1531   13k 453B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:09 ubuntu dstat.sh[1332]: 01-04 08:01:09|  2   1  42  56   0| 642M  418M 97.1M 2701M|4040B 1944B|   0  3060k|   0  47.0 | 413   942 |2.08 1.64 1.39|  0 1.0   0|   0     0 |etcd                 2437 1.0%   0    0 |python2              1531   13k 457B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:10 ubuntu dstat.sh[1332]: 01-04 08:01:10|  2   1  46  50   1| 642M  418M 97.1M 2701M|7019B 1944B|   0   504k|   0  28.0 | 454   888 |2.08 1.64 1.39|  0 1.0 2.0|   0     0 |beam.smp             1960 0.5%   0    0 |python2              1531   13k 453B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:11 ubuntu dstat.sh[1332]: 01-04 08:01:11| 11  13  35  42   0| 642M  418M 97.1M 2701M|3738B 1782B|   0   300k|   0  22.0 | 460   799 |2.08 1.64 1.39|1.0 1.0   0|   0     0 |mysqld               587   22%   0    0 |python2              1531   13k 468B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:12 ubuntu dstat.sh[1332]: 01-04 08:01:12| 10  10  16  64   1| 642M  418M 97.1M 2701M|2844B 2106B|   0  8532k|   0  51.0 | 414   876 |2.23 1.68 1.41|  0 2.0   0|   0     0 |mysqld               587   17%   0    0 |python2              1531   13k 460B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:13 ubuntu dstat.sh[1332]: 01-04 08:01:13|  3   2  46  49   1| 642M  418M 97.2M 2701M|3967B 1986B|   0   656k|   0  41.0 | 353   698 |2.23 1.68 1.41|1.0 1.0   0|   0     0 |mysqld               587  2.5%   0    0 |python2              1531   13k 463B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:14 ubuntu dstat.sh[1332]: 01-04 08:01:14| 20  17  23  39   1| 642M  418M 97.2M 2701M|3273B 1944B|   0   452k|   0  32.0 | 571   920 |2.23 1.68 1.41|  0 1.0   0|   0     0 |mysqld               587   33%   0    0 |python2              1531   13k 468B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:15 ubuntu dstat.sh[1332]: 01-04 08:01:15|  5   1  45  50   0| 642M  417M 97.3M 2701M|3809B 1944B|   0   616k|   0  33.0 | 432  1208 |2.23 1.68 1.41|  0 1.0   0|   0     0 |keystone-manage      2743 2.5%4789B3015B|python2              1531   13k 465B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:16 ubuntu dstat.sh[1332]: 01-04 08:01:16|  3   1  41  56   0| 642M  417M 97.4M 2701M|3676B 1944B|   0   452k|   0  36.0 | 412   909 |2.23 1.68 1.41|  0 1.0   0|   0     0 |mysqld               587  0.5%   0    0 |python2              1531   13k 453B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 08:01:17 ubuntu dstat.sh[1332]: 01-04 08:01:17|  7   6  36  51   1| 643M  417M 97.4M 2701M|4622B 1674B|   0   464k|   0  29.0 | 420   797 |2.21 1.69 1.41|1.0 1.0   0|   0     0 |mysqld               587   11%   0    0 |python2              1531   13k 436B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:18 ubuntu dstat.sh[1332]: 01-04 08:01:18| 25  19  12  45   0| 643M  417M 97.5M 2701M|3843B 1998B|   0   592k|   0  63.0 | 606   954 |2.21 1.69 1.41|  0 1.0   0|   0     0 |mysqld               587   39%   0    0 |python2              1531   13k 468B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:19 ubuntu dstat.sh[1332]: 01-04 08:01:19|  4   1  45  50   1| 643M  417M 97.5M 2701M|3576B 1986B|   0   564k|   0  34.0 | 375   781 |2.21 1.69 1.41|1.0 1.0   0|   0     0 |mysqld               587  3.0%   0    0 |python2              1531   13k 454B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:20 ubuntu dstat.sh[1332]: 01-04 08:01:20|  8   8  35  49   1| 643M  416M 97.6M 2701M|4008B 1944B|   0   624k|   0  49.0 | 482  1046 |2.21 1.69 1.41|  0 2.0 4.0|   0     0 |mysqld               587   13%   0    0 |python2              1531   13k 470B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:21 ubuntu dstat.sh[1332]: 01-04 08:01:21| 12  11  28  48   1| 643M  416M 97.7M 2701M|3424B 1944B|   0   908k|   0  76.0 | 542  1191 |2.21 1.69 1.41|1.0 1.0   0|   0     0 |mysqld               587   20%   0    0 |python2              1531   13k 469B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:22 ubuntu dstat.sh[1332]: 01-04 08:01:22|  9   8  35  48   1| 643M  416M 97.8M 2701M|3384B 1728B|   0   704k|   0  57.0 | 475  1045 |2.20 1.70 1.42|  0 1.0   0|   0     0 |mysqld               587   14%   0    0 |python2              1531   13k 465B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:23 ubuntu dstat.sh[1332]: 01-04 08:01:23| 17  15  19  48   1| 643M  416M 97.9M 2701M|5730B 1944B|   0   548k|   0  48.0 | 506   911 |2.20 1.70 1.42|  0 1.0   0|   0     0 |mysqld               587   30%   0    0 |python2              1531   13k 463B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:24 ubuntu dstat.sh[1332]: 01-04 08:01:24|  7   7  36  49   2| 644M  415M 97.9M 2701M|3600B 1728B|   0   972k|   0  68.0 | 546  1293 |2.20 1.70 1.42|  0 1.0   0|   0     0 |mysqld               587  9.5%   0    0 |python2              1531   13k 465B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:25 ubuntu dstat.sh[1332]: 01-04 08:01:25|  5   4  41  49   3| 644M  415M 98.0M 2701M|  19k 1944B|   0   660k|   0  60.0 | 490   953 |2.20 1.70 1.42|  0 1.0   0|   0     0 |mysqld               587  5.0%   0    0 |python2              1531   13k 457B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:26 ubuntu dstat.sh[1332]: 01-04 08:01:26| 10   6  39  44   2| 644M  415M 98.1M 2701M|  12k 1944B|   0   844k|   0  62.0 | 642  1645 |2.20 1.70 1.42|  0 1.0   0|   0     0 |mysqld               587   11%   0    0 |python2              1531   13k 463B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:27 ubuntu dstat.sh[1332]: 01-04 08:01:27|  8   4  41  46   1| 644M  415M 98.3M 2701M|4967B 1728B|   0   820k|   0  57.0 | 500  1199 |2.18 1.70 1.42|1.0 1.0   0|   0     0 |mysqld               587  8.5%   0    0 |python2              1531   13k 464B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 08:01:28 ubuntu dstat.sh[1332]: 01-04 08:01:28|  7   4  44  45   1| 644M  414M 98.4M 2701M|4682B 1944B|   0  1184k|   0  86.0 | 683  1568 |2.18 1.70 1.42|  0 1.0   0|   0     0 |mysqld               587  4.5%   0    0 |python2              1531   13k 469B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 08:01:29 ubuntu dstat.sh[1332]: 01-04 08:01:29|  6   3  34  57   1| 644M  414M 98.5M 2701M|4644B 1890B|   0   656k|   0  42.0 | 481  1057 |2.18 1.70 1.42|1.0 1.0   0|   0     0 |mysqld               587  4.5%   0    0 |python2              1531   13k 464B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
